customer_id,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,lifetime_revenue,txn_count,total_tickets,customer_health_score,is_churned
C003051,Mid-Market,LATAM,Pro,Organic,15,154.03,265,24.0,1,33.2,0.128,0,1121.47,7,1,62.1,0
C003052,Enterprise,North America,Starter,Paid Search,449,63.09,1210,11.0,1,6.1,0.213,1,1895.34,30,2,48.3,0
C003053,Mid-Market,LATAM,Pro,Paid Search,20,162.24,386,0.0,2,53.3,0.434,0,1471.38,9,3,50.4,0
C003054,Mid-Market,North America,Pro,Partner,65,150.47,949,9.0,1,65.8,0.332,0,2065.23,13,1,58.1,0
C003055,SMB,APAC,Pro,Organic,11,143.52,334,12.0,3,11.6,0.114,0,1032.85,6,4,45.8,0
C003056,Startup,LATAM,Pro,Partner,4,152.61,776,16.0,1,31.2,0.517,0,1643.5,11,2,66.4,0
C003057,Mid-Market,North America,Business,Organic,75,385.78,313,17.0,0,23.0,0.448,0,1970.6599999999999,5,1,65.9,0
C003058,Mid-Market,North America,Starter,Referral,43,45.25,1250,11.0,0,61.9,0.506,0,1207.28,25,0,66.2,0
C003059,SMB,APAC,Free,Partner,12,0.0,904,4.0,2,70.4,0.534,0,153.2,32,2,58.6,0
C003060,Mid-Market,APAC,Enterprise,Paid Search,78,1269.24,1069,6.2,1,23.0,0.165,1,15884.630000000001,14,1,44.3,1
C003061,Startup,North America,Free,Sales,7,0.0,1105,0.0,5,-42.3,0.282,1,137.81,19,6,29.7,1
C003062,Mid-Market,Europe,Enterprise,Referral,30,1092.04,1020,14.0,2,63.8,0.39,1,18651.22,18,2,60.6,0
C003063,Enterprise,APAC,Pro,Paid Search,97,173.15,914,12.0,1,36.1,0.455,0,2460.15,14,2,61.5,0
C003064,Mid-Market,North America,Enterprise,Sales,23,1358.21,1278,9.0,1,36.2,0.452,0,31533.84,23,2,58.7,0
C003065,Startup,Europe,Pro,Referral,5,169.9,449,18.0,1,59.1,0.161,0,2327.93,12,1,60.3,0
C003066,Mid-Market,Europe,Business,Organic,41,469.23,674,21.0,0,25.9,0.536,1,6830.07,15,0,70.4,0
C003067,SMB,North America,Pro,Partner,18,180.11,275,1.7,1,19.2,0.218,0,271.37,2,2,43.5,1
C003068,Mid-Market,APAC,Pro,Partner,24,140.91,452,14.0,1,26.1,0.5,0,1815.3500000000001,13,1,63.6,0
C003069,Mid-Market,North America,Starter,Partner,53,50.31,1247,14.0,0,47.2,0.398,0,1350.69,26,0,64.2,0
C003070,Startup,LATAM,Free,Sales,5,0.0,1360,14.0,2,57.0,0.181,0,146.56,27,2,55.6,0
C003071,Mid-Market,Europe,Starter,Paid Search,46,58.01,856,11.0,2,75.8,0.208,0,1042.17,19,3,55.6,0
C003072,Enterprise,Europe,Enterprise,Organic,60,1419.64,772,5.0,1,45.1,0.526,0,17915.17,13,2,58.3,0
C003073,SMB,Europe,Starter,Paid Search,24,53.24,1117,1.6,4,31.4,0.624,2,700.75,12,4,48.3,1
C003074,Startup,Europe,Business,Referral,1,459.13,342,0.0,4,57.2,0.353,0,3946.6,8,4,45.3,0
C003075,Mid-Market,APAC,Pro,Paid Search,34,156.39,629,1.0,0,10.7,0.417,0,2492.16,15,0,49.5,0
C003076,Mid-Market,Europe,Starter,Organic,31,49.95,391,22.0,0,70.5,0.244,0,229.0,5,0,69.0,0
C003077,Startup,APAC,Enterprise,Paid Search,3,1413.62,1305,1.0,2,40.3,0.49,0,33693.72,22,3,51.6,0
C003078,SMB,Europe,Free,Partner,3,0.0,295,23.0,0,29.3,0.877,0,15.030000000000001,6,0,84.8,0
C003079,Startup,North America,Pro,Organic,5,173.06,1166,25.0,1,10.8,0.528,0,2981.36,17,1,72.7,0
C003080,SMB,North America,Pro,Paid Search,21,152.74,820,6.0,1,50.7,0.648,0,2391.49,15,1,63.4,0
C003081,SMB,APAC,Free,Organic,4,0.0,832,12.0,0,28.0,0.193,0,186.49,26,0,54.3,0
C003082,Mid-Market,Europe,Starter,Paid Search,68,52.92,287,10.0,0,32.6,0.446,0,638.79,12,0,60.6,0
C003083,Mid-Market,Europe,Pro,Organic,15,161.65,1065,3.3,4,-6.8,0.214,1,1201.1399999999999,8,4,35.7,1
C003084,SMB,Europe,Free,Organic,8,0.0,1116,10.0,2,24.1,0.142,1,122.14,24,2,45.6,0
C003085,SMB,Europe,Business,Partner,20,451.5,975,9.0,1,20.8,0.236,0,8524.38,20,1,50.7,0
C003086,Startup,APAC,Pro,Organic,1,164.7,945,19.0,1,45.5,0.73,0,3431.8,19,1,76.9,0
C003087,SMB,Europe,Free,Organic,15,0.0,1201,11.0,1,28.3,0.294,1,212.7,37,2,53.0,0
C003088,Mid-Market,LATAM,Starter,Partner,74,46.86,1208,3.1,2,-31.2,0.301,0,341.32,6,3,40.7,1
C003089,SMB,North America,Free,Organic,9,0.0,1130,10.0,0,24.6,0.369,0,57.81,22,1,57.5,0
C003090,SMB,Europe,Business,Organic,4,470.79,792,27.0,2,-1.4,0.418,0,8588.91,17,2,68.5,0
C003091,SMB,North America,Pro,Paid Search,5,144.41,970,27.0,1,8.9,0.335,0,3183.59,21,2,68.5,0
C003092,SMB,APAC,Free,Paid Search,17,0.0,900,1.0,0,60.1,0.402,0,97.44,21,0,54.0,0
C003093,SMB,Europe,Pro,Paid Search,24,161.38,432,16.0,2,-7.2,0.318,0,2162.7,13,2,55.1,0
C003094,Enterprise,Europe,Pro,Sales,83,155.39,1116,27.0,0,42.4,0.488,0,3970.72,25,1,78.0,0
C003095,SMB,APAC,Pro,Paid Search,20,135.59,159,5.0,0,22.3,0.162,0,617.54,4,1,46.6,0
C003096,SMB,Europe,Free,Partner,3,0.0,385,1.0,1,17.5,0.114,0,26.44,9,1,39.6,0
C003097,Startup,North America,Free,Sales,2,0.0,1211,5.0,1,10.5,0.531,1,291.96,39,1,52.9,0
C003098,SMB,Europe,Starter,Paid Search,19,47.38,1012,8.0,1,43.0,0.245,0,1043.22,22,1,52.3,0
C003099,SMB,North America,Pro,Referral,10,133.05,1198,26.0,1,45.8,0.168,1,3363.21,26,1,64.3,0
C003100,SMB,APAC,Pro,Paid Search,23,150.23,1070,3.3,0,-8.1,0.126,1,911.36,6,0,38.9,1
C003101,SMB,APAC,Starter,Partner,4,56.84,938,9.0,0,63.8,0.473,0,549.05,12,0,63.6,0
C003102,Enterprise,APAC,Starter,Sales,384,60.88,1273,1.7,2,5.3,0.394,1,487.44,8,2,43.9,1
C003103,Startup,APAC,Pro,Organic,3,150.31,1440,10.0,1,44.7,0.25,0,4441.8,31,2,54.4,0
C003104,Startup,APAC,Free,Sales,6,0.0,833,27.0,0,5.5,0.416,0,77.92,13,2,72.1,0
C003105,SMB,Europe,Pro,Paid Search,3,143.61,458,2.0,0,23.5,0.746,0,669.2,5,0,61.5,0
C003106,SMB,North America,Starter,Partner,7,52.19,1027,12.0,0,3.0,0.254,0,976.75,19,0,53.6,0
C003107,Enterprise,North America,Starter,Paid Search,346,57.55,230,17.0,0,21.8,0.147,0,189.51,3,2,56.8,0
C003108,SMB,LATAM,Pro,Organic,3,135.33,932,3.0,4,30.0,0.486,0,3661.19,27,5,49.3,0
C003109,SMB,LATAM,Starter,Organic,13,46.26,172,0.7,2,6.3,0.076,0,0.0,0,3,35.5,1
C003110,SMB,APAC,Pro,Sales,11,136.86,1123,27.0,2,42.9,0.362,0,4012.42,28,3,71.3,0
C003111,Enterprise,North America,Free,Partner,285,0.0,689,7.0,3,46.1,0.446,0,125.53999999999999,20,3,54.7,0
C003112,SMB,North America,Starter,Referral,20,50.25,369,2.8,1,100.0,0.372,1,360.5,7,3,55.2,1
C003113,Mid-Market,APAC,Pro,Organic,35,150.87,1376,9.0,1,58.2,0.536,0,4035.48,27,2,63.4,0
C003114,SMB,North America,Free,Organic,9,0.0,131,2.0,0,64.4,0.327,0,0.0,4,2,53.0,0
C003115,SMB,Europe,Pro,Paid Search,9,177.75,939,4.0,1,-9.2,0.536,1,4167.09,24,3,50.2,0
C003116,Mid-Market,North America,Business,Organic,22,363.65,748,0.0,2,-14.0,0.376,0,5115.32,13,2,41.9,0
C003117,SMB,North America,Enterprise,Paid Search,17,1432.17,562,14.0,2,27.6,0.871,0,18911.56,14,2,73.4,0
C003118,Startup,Europe,Starter,Sales,7,52.17,541,12.0,1,79.7,0.767,0,590.35,11,1,75.2,0
C003119,SMB,LATAM,Starter,Referral,8,51.74,1427,7.0,0,96.9,0.67,0,1236.42,24,0,71.0,0
C003120,Enterprise,APAC,Starter,Paid Search,341,52.19,220,16.1,1,17.8,0.204,1,121.75999999999999,3,1,53.8,1
C003121,SMB,Europe,Business,Paid Search,4,353.62,569,8.0,1,20.3,0.708,0,4744.93,14,1,63.9,0
C003122,Mid-Market,Europe,Starter,Partner,35,57.98,32,0.0,2,48.6,0.645,0,80.78,2,2,56.2,0
C003123,SMB,LATAM,Starter,Partner,4,50.98,786,1.2,1,30.1,0.263,2,467.28,9,1,41.5,1
C003124,SMB,Europe,Business,Partner,12,357.19,583,20.0,2,30.7,0.172,0,3524.84,10,3,58.1,0
C003125,Enterprise,Europe,Free,Paid Search,396,0.0,830,14.0,2,50.9,0.629,0,49.4,18,2,68.5,0
C003126,SMB,APAC,Pro,Organic,6,151.23,188,7.0,2,100.0,0.592,1,939.06,5,2,64.0,0
C003127,SMB,North America,Pro,Organic,24,153.56,270,6.0,0,67.6,0.419,1,255.5,2,0,57.7,0
C003128,SMB,North America,Pro,Sales,24,137.73,161,6.0,2,81.7,0.393,1,273.23,2,2,55.3,0
C003129,Enterprise,APAC,Business,Referral,162,462.42,739,11.0,1,-11.1,0.101,0,4910.73,10,2,45.2,0
C003130,Mid-Market,Europe,Starter,Sales,61,55.4,329,19.0,1,61.9,0.464,0,331.86,7,2,70.6,0
C003131,SMB,North America,Pro,Paid Search,10,178.1,947,17.0,2,11.3,0.272,0,1720.82,10,2,56.5,0
C003132,Mid-Market,North America,Pro,Paid Search,39,141.18,801,20.0,4,76.9,0.466,0,1668.47,11,4,68.5,0
C003133,SMB,LATAM,Free,Paid Search,5,0.0,373,0.5,1,68.9,0.213,0,21.11,2,2,47.2,1
C003134,Enterprise,Europe,Business,Sales,417,444.24,1344,15.0,0,50.1,0.818,1,13917.68,35,0,75.9,0
C003135,Enterprise,Europe,Business,Organic,266,384.19,444,21.0,1,16.4,0.313,0,3412.27,8,2,63.3,0
C003136,SMB,North America,Enterprise,Partner,9,1351.45,1438,5.0,1,22.9,0.147,0,48735.81,36,1,44.7,0
C003137,Mid-Market,LATAM,Pro,Organic,61,157.1,630,16.0,2,24.9,0.489,0,1692.88,11,2,63.4,0
C003138,SMB,APAC,Starter,Organic,7,44.76,778,0.0,1,54.1,0.298,0,549.99,13,1,47.8,0
C003139,Enterprise,Europe,Starter,Organic,329,48.56,790,25.0,0,45.1,0.789,0,563.59,11,0,85.5,0
C003140,SMB,North America,Starter,Paid Search,5,57.81,754,20.0,1,70.5,0.472,0,1031.8899999999999,18,1,72.6,0
C003141,Mid-Market,APAC,Free,Referral,40,0.0,757,17.0,0,75.3,0.739,0,91.21,14,0,79.9,0
C003142,SMB,APAC,Starter,Sales,12,58.51,878,16.0,1,13.9,0.36,1,1415.48,23,1,58.0,0
C003143,SMB,APAC,Starter,Partner,6,55.12,815,18.0,3,46.9,0.393,0,534.1,8,4,63.1,0
C003144,Mid-Market,LATAM,Free,Paid Search,63,0.0,648,11.0,2,46.6,0.322,0,43.03,11,2,56.1,0
C003145,SMB,Europe,Business,Referral,18,374.17,369,27.0,3,32.6,0.819,1,4187.84,10,3,80.4,0
C003146,Mid-Market,North America,Free,Organic,74,0.0,671,2.8,3,58.5,0.486,0,114.51,13,3,53.4,1
C003147,SMB,Europe,Pro,Referral,6,142.75,542,22.0,0,47.3,0.228,0,2205.0,15,0,66.2,0
C003148,Enterprise,APAC,Business,Referral,189,395.89,264,21.0,3,20.6,0.511,0,1802.8799999999999,4,4,66.6,0
C003149,SMB,North America,Pro,Paid Search,16,157.15,45,23.0,0,31.4,0.452,0,129.66,1,0,72.2,0
C003150,Mid-Market,North America,Starter,Organic,39,49.67,1305,1.0,2,26.3,0.257,0,1339.1100000000001,26,3,43.2,0
C003151,Startup,APAC,Pro,Organic,5,175.33,441,12.0,1,16.8,0.671,2,2189.2,12,1,62.0,0
C003152,SMB,Europe,Business,Paid Search,4,353.66,1138,17.0,0,32.9,0.309,1,6835.17,20,0,60.7,0
C003153,SMB,APAC,Business,Sales,8,357.6,1179,17.0,0,2.6,0.567,0,5126.76,15,0,67.4,0
C003154,Mid-Market,North America,Starter,Partner,77,55.25,327,19.0,0,46.8,0.467,1,276.81,5,1,68.7,0
C003155,Mid-Market,North America,Free,Paid Search,49,0.0,1362,17.0,1,70.1,0.233,0,130.01,29,1,62.7,0
C003156,Mid-Market,North America,Pro,Paid Search,68,164.24,248,6.0,1,36.3,0.511,0,632.5500000000001,4,2,57.8,0
C003157,Startup,APAC,Starter,Referral,7,55.87,359,23.0,2,58.7,0.794,1,336.04,5,2,80.2,0
C003158,SMB,APAC,Business,Paid Search,3,363.98,38,6.9,3,38.9,0.622,1,1969.77,5,3,57.2,1
C003159,Mid-Market,Europe,Pro,Organic,24,138.15,505,27.0,1,9.4,0.644,2,1235.21,9,3,73.9,0
C003160,SMB,Europe,Business,Partner,21,481.06,212,14.0,1,85.2,0.237,0,1528.92,3,1,61.6,0
C003161,SMB,North America,Enterprise,Paid Search,14,1401.56,1291,15.0,2,-25.6,0.558,1,36830.11,27,2,57.6,0
C003162,Enterprise,APAC,Pro,Paid Search,461,154.57,188,16.0,2,35.3,0.704,2,356.59000000000003,3,3,66.9,0
C003163,SMB,LATAM,Enterprise,Paid Search,12,1254.9,1231,24.0,2,15.8,0.31,0,39118.43,31,2,64.3,0
C003164,Mid-Market,APAC,Pro,Organic,71,144.98,1011,25.0,0,74.5,0.356,0,3027.25,21,1,75.5,0
C003165,Mid-Market,North America,Starter,Sales,76,58.66,1277,16.0,0,40.4,0.651,1,1142.43,22,0,70.9,0
C003166,SMB,Europe,Business,Referral,15,382.24,886,15.0,0,98.9,0.357,1,4457.53,12,2,67.0,0
C003167,Mid-Market,North America,Pro,Sales,15,172.84,389,1.0,1,35.9,0.376,0,853.1999999999999,6,2,49.3,0
C003168,Startup,North America,Enterprise,Sales,5,1148.99,1077,1.0,4,16.0,0.569,0,20400.39,17,4,48.6,0
C003169,SMB,North America,Starter,Paid Search,24,46.05,285,20.0,3,-7.8,0.585,1,405.88,8,4,63.1,0
C003170,Startup,North America,Starter,Paid Search,7,46.65,593,9.0,0,62.7,0.245,0,370.93,8,1,56.7,0
C003171,SMB,North America,Business,Partner,23,429.53,561,12.0,1,14.1,0.422,0,4011.19,8,2,58.3,0
C003172,Startup,APAC,Free,Organic,7,0.0,118,17.0,1,24.5,0.391,0,0.0,1,1,62.9,0
C003173,Mid-Market,North America,Pro,Sales,21,136.31,843,6.0,1,65.7,0.327,1,2948.48,23,1,53.2,0
C003174,SMB,APAC,Pro,Organic,7,138.58,968,9.0,0,61.3,0.484,1,2017.9,15,0,61.7,0
C003175,SMB,LATAM,Starter,Paid Search,20,52.81,38,0.5,1,19.8,0.531,0,161.65,4,1,51.9,1
C003176,Startup,Europe,Starter,Partner,4,44.37,664,21.0,1,23.6,0.255,0,755.53,16,1,62.3,0
C003177,Mid-Market,Europe,Business,Sales,60,412.06,582,14.0,2,-8.9,0.266,0,5899.24,14,2,51.6,0
C003178,SMB,APAC,Free,Partner,5,0.0,1037,2.9,5,-16.4,0.122,0,71.22,14,5,32.1,1
C003179,SMB,North America,Business,Partner,20,421.76,1152,16.0,0,54.1,0.792,0,7609.38,19,0,78.5,0
C003180,Mid-Market,Europe,Business,Paid Search,50,458.57,1218,4.0,0,56.9,0.729,1,14603.31,32,0,64.1,0
C003181,Startup,Europe,Pro,Partner,4,142.09,1141,21.0,2,43.9,0.468,0,5504.83,38,2,69.2,0
C003182,Mid-Market,APAC,Starter,Referral,44,50.0,1181,6.0,2,39.7,0.888,0,759.08,16,2,68.0,0
C003183,Mid-Market,APAC,Free,Paid Search,18,0.0,393,7.0,0,17.3,0.473,0,63.2,6,0,57.2,0
C003184,SMB,APAC,Business,Referral,9,403.89,1378,24.0,0,71.7,0.084,0,13528.99,35,0,66.1,0
C003185,SMB,APAC,Free,Organic,15,0.0,560,20.0,0,-9.6,0.568,0,71.74000000000001,11,1,68.9,0
C003186,Enterprise,Europe,Starter,Paid Search,183,46.74,103,19.0,1,23.3,0.42,0,79.21,2,1,65.4,0
C003187,Enterprise,APAC,Enterprise,Sales,375,1200.56,366,16.0,1,39.0,0.285,0,9061.78,8,1,60.2,0
C003188,Mid-Market,APAC,Starter,Paid Search,52,47.15,884,14.0,1,35.0,0.648,0,699.5,15,1,68.9,0
C003189,SMB,Europe,Starter,Partner,24,52.71,1376,5.0,1,34.9,0.218,0,2067.96,37,2,48.0,0
C003190,Startup,LATAM,Enterprise,Paid Search,1,1065.16,268,8.0,2,22.0,0.513,0,4380.25,4,2,56.7,0
C003191,SMB,APAC,Free,Sales,13,0.0,1456,26.0,1,48.5,0.177,0,91.1,25,1,66.9,0
C003192,Enterprise,Europe,Starter,Organic,454,59.64,486,25.0,2,4.6,0.421,0,566.5,9,2,67.4,0
C003193,SMB,North America,Starter,Organic,16,59.24,501,20.0,1,31.4,0.708,0,485.29,9,2,75.7,0
C003194,Startup,North America,Business,Referral,7,357.78,1186,24.0,1,45.8,0.647,0,9072.48,25,1,78.9,0
C003195,SMB,APAC,Business,Partner,20,381.63,402,22.0,2,26.7,0.475,0,3075.86,7,3,68.6,0
C003196,Mid-Market,North America,Business,Paid Search,41,429.99,1210,11.0,1,35.1,0.167,0,10948.619999999999,28,2,51.8,0
C003197,Mid-Market,Europe,Enterprise,Paid Search,35,1440.34,1138,20.0,2,40.4,0.778,1,32438.63,25,2,75.2,0
C003198,Startup,Europe,Free,Paid Search,7,0.0,299,21.0,0,-9.0,0.258,0,12.33,3,0,60.6,0
C003199,Startup,APAC,Pro,Sales,3,147.6,60,1.3,2,-6.7,0.354,0,0.0,0,3,43.1,1
C003200,Enterprise,APAC,Free,Partner,247,0.0,1082,25.0,3,38.3,0.323,0,133.45,24,4,66.3,0
C003201,Startup,APAC,Enterprise,Sales,6,1347.9,143,13.0,1,19.8,0.266,1,3484.01,3,2,53.1,0
C003202,Enterprise,Europe,Enterprise,Sales,427,1466.57,155,8.0,0,21.3,0.339,0,4680.8,3,1,54.4,0
C003203,Enterprise,North America,Starter,Paid Search,444,50.59,360,13.0,0,49.2,0.381,1,565.98,10,0,61.0,0
C003204,SMB,Europe,Business,Partner,23,443.49,1260,3.8,0,10.3,0.725,0,1611.72,4,0,61.2,1
C003205,SMB,North America,Pro,Partner,22,143.29,1032,9.0,1,-25.3,0.465,1,4109.26,29,1,51.0,0
C003206,SMB,Europe,Free,Referral,5,0.0,491,15.0,0,76.4,0.458,0,0.0,12,1,69.8,0
C003207,Startup,LATAM,Pro,Partner,7,170.98,32,27.0,2,65.2,0.517,0,182.83,1,2,78.1,0
C003208,Startup,Europe,Enterprise,Organic,3,1342.53,296,11.0,1,64.9,0.49,1,11082.31,8,1,62.5,0
C003209,Enterprise,Europe,Starter,Sales,75,54.13,860,2.7,2,7.0,0.706,0,463.28000000000003,8,2,56.3,1
C003210,SMB,Europe,Free,Partner,3,0.0,1124,21.0,0,33.1,0.134,0,126.6,28,0,61.1,0
C003211,SMB,APAC,Enterprise,Referral,12,1097.85,87,8.0,1,3.3,0.197,0,1103.99,1,2,46.9,0
C003212,SMB,Europe,Starter,Paid Search,23,57.27,1066,15.0,0,33.5,0.035,0,1271.94,21,0,52.8,0
C003213,Startup,Europe,Starter,Paid Search,7,55.54,971,7.0,0,26.3,0.127,0,1125.1200000000001,21,0,47.7,0
C003214,SMB,North America,Pro,Partner,10,167.47,81,5.0,4,8.0,0.633,0,228.46,1,6,53.3,0
C003215,Enterprise,Europe,Pro,Referral,69,144.4,657,7.0,0,47.6,0.221,0,1418.95,10,1,52.6,0
C003216,Mid-Market,North America,Starter,Organic,18,47.43,1082,9.0,1,28.5,0.218,0,960.77,22,1,50.9,0
C003217,Startup,Europe,Free,Paid Search,1,0.0,1453,26.0,4,78.1,0.323,0,89.09,28,4,69.7,0
C003218,Startup,APAC,Business,Referral,7,438.55,846,5.6,1,37.1,0.664,1,1000.3199999999999,2,2,60.1,1
C003219,Enterprise,North America,Pro,Sales,264,154.72,51,19.0,0,-28.7,0.446,0,163.78,1,0,62.5,0
C003220,Enterprise,Europe,Pro,Organic,151,145.86,842,1.0,1,-10.3,0.384,0,3353.21,24,1,44.9,0
C003221,SMB,North America,Business,Organic,3,417.79,460,0.0,0,87.4,0.478,0,3016.17,8,0,58.1,0
C003222,Enterprise,North America,Free,Paid Search,153,0.0,1099,9.0,1,26.0,0.652,0,82.32,22,1,63.7,0
C003223,Enterprise,North America,Business,Organic,104,433.6,351,24.0,2,41.0,0.548,0,1582.88,3,3,74.0,0
C003224,Startup,North America,Business,Organic,1,432.51,351,0.0,1,35.2,0.239,0,4894.61,11,1,44.2,0
C003225,Startup,LATAM,Enterprise,Paid Search,3,1134.05,591,21.0,1,70.4,0.631,0,10922.56,9,2,78.2,0
C003226,Startup,LATAM,Starter,Partner,7,57.26,357,22.0,2,-12.7,0.512,0,522.16,8,2,65.7,0
C003227,SMB,APAC,Starter,Paid Search,12,54.89,633,7.0,1,68.2,0.734,0,564.13,10,3,68.6,0
C003228,Mid-Market,Europe,Pro,Paid Search,71,177.19,920,3.0,3,66.5,0.378,0,2808.01,17,4,51.2,0
C003229,Startup,APAC,Enterprise,Sales,2,1194.36,405,4.0,1,35.2,0.31,1,9914.2,8,1,47.9,0
C003230,Mid-Market,APAC,Enterprise,Paid Search,15,1299.37,266,2.0,2,45.3,0.575,0,5913.16,4,2,55.6,0
C003231,Mid-Market,Europe,Starter,Referral,50,57.37,258,23.0,0,25.7,0.429,0,204.31,4,0,71.0,0
C003232,Startup,North America,Pro,Organic,6,133.77,1156,22.0,1,-7.1,0.358,1,2520.87,21,2,61.2,0
C003233,SMB,APAC,Starter,Referral,4,48.55,493,18.0,1,49.5,0.488,2,413.25,8,1,65.2,0
C003234,Startup,LATAM,Pro,Referral,6,136.91,1454,2.0,1,41.2,0.767,1,3131.06,23,1,60.4,0
C003235,Mid-Market,North America,Business,Organic,54,469.89,643,26.0,2,41.7,0.262,0,6256.360000000001,14,2,67.2,0
C003236,Startup,Europe,Business,Partner,1,461.78,644,4.1,2,47.1,0.25,0,3412.5,8,2,47.9,1
C003237,SMB,North America,Starter,Partner,17,58.1,941,23.0,1,19.9,0.519,1,1174.49,18,2,69.6,0
C003238,SMB,North America,Enterprise,Paid Search,6,1403.36,39,10.0,1,72.3,0.331,0,1248.88,1,2,59.6,0
C003239,Startup,APAC,Free,Referral,3,0.0,198,2.3,0,35.2,0.428,0,6.12,3,1,53.4,1
C003240,Mid-Market,North America,Pro,Paid Search,20,159.05,1405,23.0,2,48.5,0.731,0,2012.13,14,2,79.3,0
C003241,SMB,LATAM,Pro,Paid Search,17,152.38,1162,1.0,0,28.2,0.204,1,4173.5,28,1,42.8,0
C003242,SMB,APAC,Pro,Sales,8,149.28,1163,5.0,2,61.3,0.457,1,4565.09,32,3,54.3,0
C003243,SMB,North America,Business,Organic,7,355.09,177,4.0,1,37.6,0.088,0,350.08,1,1,43.5,0
C003244,Startup,APAC,Pro,Organic,7,159.42,718,0.6,2,32.9,0.375,1,1875.01,12,2,45.1,1
C003245,SMB,APAC,Free,Organic,12,0.0,418,15.0,1,65.2,0.255,0,18.54,4,2,61.1,0
C003246,Enterprise,Europe,Starter,Sales,226,52.64,302,6.0,0,-8.1,0.466,0,245.82,6,0,53.5,0
C003247,Mid-Market,Europe,Pro,Organic,66,178.52,363,27.0,3,28.0,0.563,1,1791.59,10,4,72.3,0
C003248,Startup,APAC,Pro,Organic,3,150.67,1333,26.0,1,19.7,0.242,0,3987.06,25,1,65.9,0
C003249,Startup,Europe,Pro,Partner,5,160.8,1260,4.0,2,44.3,0.383,0,4856.18,31,2,51.5,0
C003250,Startup,North America,Starter,Referral,3,42.98,895,5.3,3,42.9,0.344,0,27.52,1,3,49.8,1
C003251,Enterprise,North America,Free,Paid Search,154,0.0,977,1.0,0,34.7,0.616,0,92.57,17,0,57.8,0
C003252,Mid-Market,North America,Business,Sales,27,399.31,392,8.0,1,17.1,0.648,1,4368.38,11,2,59.8,0
C003253,SMB,APAC,Pro,Organic,15,171.49,1237,18.0,0,34.4,0.328,1,3819.97,21,1,62.4,0
C003254,SMB,North America,Pro,Partner,15,133.74,929,1.5,0,43.1,0.689,1,3756.36,29,0,59.3,1
C003255,Enterprise,Europe,Pro,Partner,476,147.77,1122,2.0,0,30.5,0.438,0,4065.81,28,0,53.0,0
C003256,SMB,Europe,Starter,Paid Search,9,56.14,1190,4.0,3,62.7,0.33,0,1155.59,21,3,50.2,0
C003257,Mid-Market,APAC,Starter,Sales,32,51.58,1213,11.6,0,50.3,0.205,0,275.57,6,0,56.5,1
C003258,SMB,Europe,Free,Partner,7,0.0,1181,6.0,2,35.5,0.428,0,81.71,20,3,53.7,0
C003259,Mid-Market,LATAM,Pro,Organic,19,135.14,653,6.0,2,-23.7,0.417,0,2153.28,15,3,47.5,0
C003260,Enterprise,LATAM,Starter,Organic,337,52.39,874,5.0,2,29.5,0.849,0,471.4,11,3,64.9,0
C003261,Enterprise,North America,Starter,Organic,159,58.74,838,24.0,1,50.8,0.707,0,680.08,12,1,81.2,0
C003262,Startup,APAC,Enterprise,Sales,3,1244.32,775,24.0,0,28.0,0.634,2,14618.53,11,2,74.2,0
C003263,SMB,North America,Starter,Organic,4,44.78,401,22.0,2,42.6,0.601,0,222.08,5,2,73.9,0
C003264,Startup,APAC,Pro,Sales,2,146.45,228,0.0,0,29.4,0.601,0,1016.62,8,0,56.0,0
C003265,SMB,Europe,Starter,Organic,22,49.65,708,7.0,0,40.8,0.205,0,833.86,16,0,51.5,0
C003266,SMB,North America,Starter,Sales,21,45.87,542,24.0,0,70.0,0.518,0,547.8100000000001,12,0,79.0,0
C003267,Mid-Market,North America,Free,Referral,42,0.0,404,15.0,1,54.7,0.551,0,89.95,11,1,68.9,0
C003268,SMB,Europe,Business,Organic,18,376.68,473,1.0,2,2.6,0.696,1,2480.58,6,2,52.0,0
C003269,Mid-Market,APAC,Pro,Organic,74,172.16,1269,6.0,1,-6.5,0.364,0,3592.2,22,1,49.1,0
C003270,SMB,APAC,Pro,Referral,11,143.57,55,23.0,0,46.1,0.222,0,359.17,3,1,66.8,0
C003271,Startup,North America,Enterprise,Organic,1,1139.4,1225,24.0,0,64.2,0.642,0,33411.11,29,2,82.1,0
C003272,Startup,North America,Free,Organic,1,0.0,872,11.0,1,-6.5,0.423,0,122.08,19,1,55.4,0
C003273,Mid-Market,Europe,Pro,Referral,35,173.8,527,4.0,0,29.8,0.037,1,705.84,5,0,40.7,0
C003274,SMB,Europe,Free,Sales,24,0.0,884,0.8,2,94.3,0.352,1,32.19,10,2,50.7,1
C003275,Mid-Market,North America,Pro,Referral,63,146.53,1113,6.0,0,28.3,0.571,1,3566.31,23,1,58.3,0
C003276,Enterprise,North America,Business,Sales,276,447.52,140,22.0,2,98.1,0.81,0,894.6800000000001,2,2,85.8,0
C003277,SMB,APAC,Free,Partner,11,0.0,1358,23.0,1,14.4,0.552,0,40.87,21,3,72.0,0
C003278,SMB,Europe,Enterprise,Referral,24,1447.09,1109,7.0,2,18.8,0.514,1,27990.0,21,5,53.6,0
C003279,SMB,APAC,Pro,Paid Search,13,139.85,41,27.0,0,17.4,0.498,0,190.2,1,1,75.8,0
