event_id,customer_id,opened_at,resolved_at,sla_due_at,status,reason,category,priority,channel,csat,resolved_hours,within_sla,created_at
E00003559,C002067,2025-06-14 14:42:00,,2025-06-15 14:42:00,escalated,Billing,Billing,high,phone,,,,2025-06-14
E00003560,C002068,2025-08-02 06:14:00,,2025-08-05 06:14:00,escalated,How-to,How-to,low,email,,,,2025-08-02
E00003561,C002070,2025-07-25 00:14:00,2025-07-30 13:52:22,2025-07-28 00:14:00,resolved,Feature Request,Feature Request,low,chat,2,133.6,False,2025-07-25
E00003562,C002070,2025-07-21 00:19:00,2025-07-23 16:29:02,2025-07-24 00:19:00,resolved,Bug,Bug,low,chat,4,64.2,True,2025-07-21
E00003563,C002071,2025-05-20 18:34:00,2025-05-20 19:48:17,2025-05-21 18:34:00,resolved,Billing,Billing,high,chat,5,1.2,True,2025-05-20
E00003564,C002073,2023-11-06 03:03:00,2023-11-06 08:44:14,2023-11-09 03:03:00,resolved,Bug,Bug,low,email,5,5.7,True,2023-11-06
E00003565,C002073,2024-04-07 22:30:00,2024-04-08 09:14:04,2024-04-08 06:30:00,closed_unresolved,How-to,How-to,critical,portal,3,10.7,False,2024-04-07
E00003566,C002074,2024-07-16 02:30:00,2024-07-21 01:22:07,2024-07-18 02:30:00,resolved,Feature Request,Feature Request,medium,portal,2,118.9,False,2024-07-16
E00003567,C002076,2023-12-09 10:14:00,,2023-12-11 10:14:00,pending,Billing,Billing,medium,email,,,,2023-12-09
E00003568,C002076,2024-08-24 04:00:00,2024-08-29 02:17:50,2024-08-26 04:00:00,resolved,Billing,Billing,medium,portal,4,118.3,False,2024-08-24
E00003569,C002077,2025-09-14 17:56:00,2025-09-16 02:50:00,2025-09-17 17:56:00,resolved,Bug,Bug,low,phone,4,32.9,True,2025-09-14
E00003570,C002077,2024-09-15 08:37:00,2024-09-16 13:26:29,2024-09-18 08:37:00,resolved,How-to,How-to,low,email,4,28.8,True,2024-09-15
E00003571,C002077,2025-12-09 09:24:00,,2025-12-12 09:24:00,pending,Outage,Outage,low,chat,,,,2025-12-09
E00003572,C002078,2025-08-03 15:17:00,2025-08-03 22:51:04,2025-08-04 15:17:00,resolved,Feature Request,Feature Request,high,email,5,7.6,True,2025-08-03
E00003573,C002079,2023-05-18 18:35:00,2023-05-21 03:15:10,2023-05-21 18:35:00,resolved,Billing,Billing,low,email,5,56.7,True,2023-05-18
E00003574,C002080,2022-12-06 23:58:00,2022-12-08 12:47:50,2022-12-07 23:58:00,resolved,Bug,Bug,high,phone,2,36.8,False,2022-12-06
E00003575,C002082,2025-07-30 18:29:00,2025-08-01 08:27:26,2025-08-02 18:29:00,resolved,Bug,Bug,low,portal,5,38.0,True,2025-07-30
E00003576,C002082,2022-08-03 17:51:00,2022-08-05 19:23:28,2022-08-06 17:51:00,resolved,Outage,Outage,low,chat,4,49.5,True,2022-08-03
E00003577,C002084,2024-08-22 14:48:00,2024-08-27 09:06:22,2024-08-25 14:48:00,resolved,Billing,Billing,low,email,2,114.3,False,2024-08-22
E00003578,C002085,2025-12-30 05:25:00,2025-12-30 20:19:59,2026-01-02 05:25:00,resolved,How-to,How-to,low,phone,5,14.9,True,2025-12-30
E00003579,C002085,2022-12-16 09:19:00,2022-12-16 11:59:39,2022-12-16 17:19:00,resolved,Outage,Outage,critical,portal,5,2.7,True,2022-12-16
E00003580,C002085,2025-11-03 07:41:00,2025-11-09 21:53:30,2025-11-06 07:41:00,resolved,Bug,Bug,low,phone,3,158.2,False,2025-11-03
E00003581,C002085,2024-11-14 19:22:00,2024-11-15 15:27:01,2024-11-15 19:22:00,resolved,Outage,Outage,high,portal,3,20.1,True,2024-11-14
E00003582,C002086,2025-06-09 05:40:00,2025-06-10 00:42:42,2025-06-10 05:40:00,resolved,Billing,Billing,high,email,3,19.0,True,2025-06-09
E00003583,C002087,2025-07-22 02:07:00,2025-07-22 12:10:45,2025-07-23 02:07:00,resolved,Outage,Outage,high,email,5,10.1,True,2025-07-22
E00003584,C002087,2025-05-23 17:12:00,2025-05-31 12:30:27,2025-05-26 17:12:00,resolved,Bug,Bug,low,email,3,187.3,False,2025-05-23
E00003585,C002088,2025-11-09 12:22:00,2025-11-12 06:27:40,2025-11-10 12:22:00,resolved,How-to,How-to,high,chat,2,66.1,False,2025-11-09
E00003586,C002088,2025-02-04 03:19:00,2025-02-04 06:46:00,2025-02-06 03:19:00,resolved,How-to,How-to,medium,email,3,3.5,True,2025-02-04
E00003587,C002089,2024-07-11 15:35:00,2024-07-11 17:20:39,2024-07-12 15:35:00,resolved,Outage,Outage,high,email,5,1.8,True,2024-07-11
E00003588,C002089,2025-06-16 00:02:00,2025-06-18 07:54:05,2025-06-19 00:02:00,resolved,How-to,How-to,low,chat,5,55.9,True,2025-06-16
E00003589,C002090,2022-08-25 22:11:00,2022-08-26 10:07:04,2022-08-26 22:11:00,resolved,Feature Request,Feature Request,high,phone,4,11.9,True,2022-08-25
E00003590,C002090,2024-09-22 08:18:00,2024-09-22 21:59:57,2024-09-25 08:18:00,resolved,Bug,Bug,low,email,5,13.7,True,2024-09-22
E00003591,C002091,2025-12-13 12:17:00,2025-12-13 14:12:57,2025-12-13 20:17:00,resolved,Bug,Bug,critical,email,5,1.9,True,2025-12-13
E00003592,C002092,2024-04-06 19:59:00,2024-04-07 08:26:41,2024-04-08 19:59:00,resolved,Billing,Billing,medium,phone,5,12.5,True,2024-04-06
E00003593,C002092,2025-07-31 18:58:00,2025-08-01 00:40:33,2025-08-01 02:58:00,resolved,How-to,How-to,critical,portal,5,5.7,True,2025-07-31
E00003594,C002092,2024-08-03 17:22:00,2024-08-03 20:54:17,2024-08-04 17:22:00,resolved,How-to,How-to,high,phone,4,3.5,True,2024-08-03
E00003595,C002092,2023-11-12 13:42:00,2023-11-12 20:28:47,2023-11-15 13:42:00,resolved,Billing,Billing,low,phone,5,6.8,True,2023-11-12
E00003596,C002094,2024-02-24 18:21:00,2024-02-24 21:07:07,2024-02-26 18:21:00,resolved,Billing,Billing,medium,chat,5,2.8,True,2024-02-24
E00003597,C002094,2025-12-13 21:56:00,,2025-12-15 21:56:00,escalated,How-to,How-to,medium,email,,,,2025-12-13
E00003598,C002094,2025-02-26 01:45:00,2025-02-28 04:31:53,2025-03-01 01:45:00,resolved,Bug,Bug,low,portal,5,50.8,True,2025-02-26
E00003599,C002094,2023-08-10 22:39:00,2023-08-11 05:46:02,2023-08-11 22:39:00,resolved,Feature Request,Feature Request,high,portal,5,7.1,True,2023-08-10
E00003600,C002094,2025-12-22 16:23:00,2025-12-23 14:11:04,2025-12-25 16:23:00,resolved,Billing,Billing,low,email,3,21.8,True,2025-12-22
E00003601,C002095,2024-02-06 15:34:00,2024-02-08 03:11:26,2024-02-08 15:34:00,resolved,How-to,How-to,medium,portal,3,35.6,True,2024-02-06
E00003602,C002095,2022-12-25 14:01:00,2022-12-29 18:13:47,2022-12-28 14:01:00,closed_unresolved,How-to,How-to,low,email,3,100.2,False,2022-12-25
E00003603,C002095,2022-10-05 17:53:00,2022-10-08 13:50:44,2022-10-08 17:53:00,resolved,Billing,Billing,low,portal,4,68.0,True,2022-10-05
E00003604,C002096,2025-05-07 12:31:00,2025-05-08 01:27:30,2025-05-09 12:31:00,resolved,Feature Request,Feature Request,medium,portal,5,12.9,True,2025-05-07
E00003605,C002096,2025-05-29 02:20:00,2025-05-29 10:13:14,2025-05-30 02:20:00,resolved,How-to,How-to,high,chat,5,7.9,True,2025-05-29
E00003606,C002098,2025-06-15 01:57:00,2025-06-16 05:36:50,2025-06-18 01:57:00,resolved,Bug,Bug,low,chat,4,27.7,True,2025-06-15
E00003607,C002100,2023-08-17 07:01:00,2023-08-18 21:38:17,2023-08-19 07:01:00,resolved,Outage,Outage,medium,phone,5,38.6,True,2023-08-17
E00003608,C002100,2023-06-12 14:33:00,2023-06-12 18:00:44,2023-06-12 22:33:00,resolved,How-to,How-to,critical,email,4,3.5,True,2023-06-12
E00003609,C002100,2025-01-10 03:06:00,2025-01-15 05:49:37,2025-01-12 03:06:00,resolved,How-to,How-to,medium,chat,3,122.7,False,2025-01-10
E00003610,C002100,2025-09-03 09:08:00,,2025-09-06 09:08:00,escalated,Billing,Billing,low,phone,,,,2025-09-03
E00003611,C002100,2025-04-27 14:04:00,2025-04-29 10:14:10,2025-04-29 14:04:00,resolved,How-to,How-to,medium,phone,4,44.2,True,2025-04-27
E00003612,C002101,2025-09-13 15:18:00,2025-09-13 18:05:21,2025-09-16 15:18:00,resolved,Feature Request,Feature Request,low,chat,5,2.8,True,2025-09-13
E00003613,C002101,2025-08-28 09:33:00,2025-08-29 05:49:35,2025-08-31 09:33:00,resolved,Billing,Billing,low,phone,4,20.3,True,2025-08-28
E00003614,C002101,2025-09-09 14:15:00,2025-09-09 17:48:42,2025-09-11 14:15:00,resolved,Billing,Billing,medium,portal,5,3.6,True,2025-09-09
E00003615,C002102,2025-06-03 01:10:00,,2025-06-06 01:10:00,pending,How-to,How-to,low,chat,,,,2025-06-03
E00003616,C002102,2024-11-19 12:25:00,,2024-11-20 12:25:00,escalated,Billing,Billing,high,portal,,,,2024-11-19
E00003617,C002102,2025-10-28 16:11:00,2025-10-30 09:52:47,2025-10-31 16:11:00,resolved,Billing,Billing,low,chat,4,41.7,True,2025-10-28
E00003618,C002103,2025-05-22 04:21:00,2025-05-24 20:10:15,2025-05-25 04:21:00,resolved,Bug,Bug,low,chat,4,63.8,True,2025-05-22
E00003619,C002103,2025-05-01 03:36:00,2025-05-03 12:17:32,2025-05-04 03:36:00,resolved,Billing,Billing,low,email,5,56.7,True,2025-05-01
E00003620,C002103,2022-10-01 16:47:00,2022-10-03 20:53:53,2022-10-04 16:47:00,resolved,Billing,Billing,low,portal,4,52.1,True,2022-10-01
E00003621,C002104,2023-05-04 02:58:00,2023-05-04 09:42:16,2023-05-06 02:58:00,resolved,Bug,Bug,medium,chat,4,6.7,True,2023-05-04
E00003622,C002105,2025-07-27 21:44:00,2025-08-01 04:14:08,2025-07-30 21:44:00,resolved,Billing,Billing,low,phone,4,102.5,False,2025-07-27
E00003623,C002105,2025-06-28 16:32:00,,2025-07-01 16:32:00,pending,Outage,Outage,low,chat,,,,2025-06-28
E00003624,C002105,2025-10-28 13:46:00,2025-10-29 01:22:28,2025-10-30 13:46:00,resolved,Feature Request,Feature Request,medium,email,4,11.6,True,2025-10-28
E00003625,C002106,2025-03-11 21:47:00,2025-03-18 20:13:11,2025-03-14 21:47:00,resolved,Bug,Bug,low,email,4,166.4,False,2025-03-11
E00003626,C002107,2025-12-30 23:51:00,,2026-01-02 23:51:00,pending,Bug,Bug,low,phone,,,,2025-12-30
E00003627,C002107,2025-07-17 08:05:00,,2025-07-19 08:05:00,pending,How-to,How-to,medium,chat,,,,2025-07-17
E00003628,C002109,2025-12-19 00:59:00,2025-12-20 16:10:47,2025-12-22 00:59:00,resolved,Outage,Outage,low,chat,4,39.2,True,2025-12-19
E00003629,C002109,2024-12-19 18:34:00,2024-12-21 04:07:48,2024-12-22 18:34:00,resolved,Billing,Billing,low,chat,4,33.6,True,2024-12-19
E00003630,C002109,2023-12-05 10:33:00,,2023-12-06 10:33:00,escalated,Billing,Billing,high,portal,,,,2023-12-05
E00003631,C002110,2023-09-05 06:31:00,2023-09-06 19:25:37,2023-09-08 06:31:00,resolved,Feature Request,Feature Request,low,chat,4,36.9,True,2023-09-05
E00003632,C002111,2024-06-24 16:37:00,2024-06-30 21:36:42,2024-06-27 16:37:00,resolved,Feature Request,Feature Request,low,portal,4,149.0,False,2024-06-24
E00003633,C002113,2025-09-08 17:04:00,2025-09-08 21:41:18,2025-09-11 17:04:00,resolved,Billing,Billing,low,phone,5,4.6,True,2025-09-08
E00003634,C002114,2025-12-17 20:54:00,2025-12-18 21:25:45,2025-12-19 20:54:00,resolved,Feature Request,Feature Request,medium,email,3,24.5,True,2025-12-17
E00003635,C002115,2025-02-08 22:34:00,2025-02-11 18:23:28,2025-02-11 22:34:00,resolved,Billing,Billing,low,portal,4,67.8,True,2025-02-08
E00003636,C002115,2025-11-15 08:19:00,2025-11-17 00:16:36,2025-11-18 08:19:00,resolved,Bug,Bug,low,chat,5,40.0,True,2025-11-15
E00003637,C002115,2025-08-29 05:26:00,2025-08-30 19:34:01,2025-08-30 05:26:00,resolved,Billing,Billing,high,phone,3,38.1,False,2025-08-29
E00003638,C002116,2025-02-18 03:21:00,2025-02-18 20:01:14,2025-02-19 03:21:00,resolved,Bug,Bug,high,email,5,16.7,True,2025-02-18
E00003639,C002116,2023-07-13 02:45:00,2023-07-15 03:38:23,2023-07-16 02:45:00,resolved,Feature Request,Feature Request,low,portal,3,48.9,True,2023-07-13
E00003640,C002117,2025-10-17 15:10:00,2025-10-17 18:13:53,2025-10-18 15:10:00,resolved,Bug,Bug,high,portal,3,3.1,True,2025-10-17
E00003641,C002117,2025-10-19 13:50:00,2025-10-20 14:09:59,2025-10-22 13:50:00,resolved,Feature Request,Feature Request,low,portal,5,24.3,True,2025-10-19
E00003642,C002118,2024-04-28 02:40:00,2024-04-28 09:55:10,2024-04-29 02:40:00,resolved,Billing,Billing,high,email,5,7.3,True,2024-04-28
E00003643,C002118,2024-05-24 19:19:00,2024-05-28 04:32:49,2024-05-26 19:19:00,resolved,Feature Request,Feature Request,medium,email,3,81.2,False,2024-05-24
E00003644,C002119,2024-06-27 05:43:00,2024-06-27 19:47:49,2024-06-30 05:43:00,resolved,Billing,Billing,low,portal,3,14.1,True,2024-06-27
E00003645,C002119,2024-11-28 16:24:00,2024-11-29 14:11:45,2024-12-01 16:24:00,resolved,How-to,How-to,low,portal,5,21.8,True,2024-11-28
E00003646,C002119,2024-11-30 01:29:00,2024-12-05 04:05:50,2024-12-03 01:29:00,resolved,Feature Request,Feature Request,low,portal,3,122.6,False,2024-11-30
E00003647,C002119,2025-11-12 15:02:00,2025-11-13 18:23:42,2025-11-14 15:02:00,resolved,Billing,Billing,medium,phone,4,27.4,True,2025-11-12
E00003648,C002119,2025-03-15 14:31:00,,2025-03-18 14:31:00,pending,How-to,How-to,low,email,,,,2025-03-15
E00003649,C002120,2024-10-17 11:35:00,,2024-10-20 11:35:00,pending,Bug,Bug,low,chat,,,,2024-10-17
E00003650,C002121,2025-11-04 21:15:00,2025-11-06 01:47:15,2025-11-07 21:15:00,resolved,How-to,How-to,low,email,4,28.5,True,2025-11-04
E00003651,C002122,2025-10-14 21:58:00,2025-10-16 18:10:13,2025-10-16 21:58:00,resolved,Feature Request,Feature Request,medium,email,4,44.2,True,2025-10-14
E00003652,C002123,2024-10-07 01:06:00,2024-10-07 12:32:58,2024-10-09 01:06:00,resolved,Bug,Bug,medium,portal,5,11.4,True,2024-10-07
E00003653,C002123,2024-11-06 20:20:00,2024-11-08 17:09:25,2024-11-08 20:20:00,resolved,How-to,How-to,medium,email,4,44.8,True,2024-11-06
E00003654,C002123,2025-02-06 14:50:00,2025-02-07 21:39:55,2025-02-08 14:50:00,resolved,How-to,How-to,medium,chat,5,30.8,True,2025-02-06
E00003655,C002124,2025-04-25 22:41:00,,2025-04-26 22:41:00,pending,Bug,Bug,high,portal,,,,2025-04-25
E00003656,C002124,2025-07-02 01:49:00,2025-07-04 07:41:38,2025-07-03 01:49:00,resolved,How-to,How-to,high,chat,4,53.9,False,2025-07-02
E00003657,C002124,2025-08-14 03:06:00,2025-08-16 16:43:43,2025-08-17 03:06:00,resolved,Billing,Billing,low,phone,3,61.6,True,2025-08-14
E00003658,C002125,2025-03-23 17:43:00,,2025-03-26 17:43:00,pending,Bug,Bug,low,chat,,,,2025-03-23
E00003659,C002125,2025-12-05 07:40:00,2025-12-08 03:04:38,2025-12-08 07:40:00,resolved,Bug,Bug,low,portal,4,67.4,True,2025-12-05
E00003660,C002126,2025-12-14 05:17:00,,2025-12-17 05:17:00,escalated,Billing,Billing,low,email,,,,2025-12-14
E00003661,C002126,2025-09-17 15:32:00,2025-09-23 01:18:52,2025-09-20 15:32:00,resolved,Billing,Billing,low,email,3,129.8,False,2025-09-17
E00003662,C002126,2025-07-17 00:40:00,2025-07-19 18:15:07,2025-07-19 00:40:00,resolved,Bug,Bug,medium,email,4,65.6,False,2025-07-17
E00003663,C002127,2024-03-05 15:10:00,2024-03-05 22:17:25,2024-03-07 15:10:00,resolved,Feature Request,Feature Request,medium,email,5,7.1,True,2024-03-05
E00003664,C002128,2025-09-28 17:36:00,2025-09-29 12:33:55,2025-09-30 17:36:00,resolved,Feature Request,Feature Request,medium,email,4,19.0,True,2025-09-28
E00003665,C002128,2025-07-27 23:10:00,,2025-07-30 23:10:00,escalated,Outage,Outage,low,email,,,,2025-07-27
E00003666,C002128,2024-11-25 19:32:00,2024-11-27 00:37:15,2024-11-27 19:32:00,resolved,Bug,Bug,medium,chat,4,29.1,True,2024-11-25
E00003667,C002129,2022-06-18 20:18:00,2022-06-20 04:19:41,2022-06-21 20:18:00,resolved,How-to,How-to,low,email,5,32.0,True,2022-06-18
E00003668,C002129,2024-04-23 10:53:00,2024-04-25 06:18:59,2024-04-25 10:53:00,resolved,Bug,Bug,medium,phone,4,43.4,True,2024-04-23
E00003669,C002130,2024-08-08 08:03:00,2024-08-09 15:13:19,2024-08-11 08:03:00,resolved,How-to,How-to,low,phone,5,31.2,True,2024-08-08
E00003670,C002131,2024-11-08 01:47:00,2024-11-13 15:05:00,2024-11-10 01:47:00,resolved,How-to,How-to,medium,phone,3,133.3,False,2024-11-08
E00003671,C002132,2025-12-04 07:54:00,2025-12-04 08:39:57,2025-12-06 07:54:00,resolved,Feature Request,Feature Request,medium,portal,4,0.8,True,2025-12-04
E00003672,C002132,2025-11-20 09:22:00,2025-11-20 12:56:44,2025-11-23 09:22:00,resolved,Feature Request,Feature Request,low,email,5,3.6,True,2025-11-20
E00003673,C002133,2024-01-25 15:16:00,2024-01-26 19:11:58,2024-01-27 15:16:00,resolved,Bug,Bug,medium,chat,4,27.9,True,2024-01-25
E00003674,C002133,2025-10-25 12:02:00,2025-10-25 22:12:00,2025-10-27 12:02:00,resolved,Billing,Billing,medium,email,5,10.2,True,2025-10-25
E00003675,C002134,2025-07-16 14:40:00,2025-07-16 19:33:37,2025-07-17 14:40:00,resolved,Bug,Bug,high,phone,4,4.9,True,2025-07-16
E00003676,C002135,2024-01-30 23:34:00,2024-01-31 05:10:21,2024-01-31 07:34:00,resolved,Bug,Bug,critical,email,3,5.6,True,2024-01-30
E00003677,C002135,2024-07-06 13:22:00,2024-07-07 11:42:49,2024-07-06 21:22:00,resolved,How-to,How-to,critical,portal,2,22.3,False,2024-07-06
E00003678,C002135,2023-10-01 18:54:00,2023-10-03 02:12:31,2023-10-03 18:54:00,resolved,Bug,Bug,medium,email,5,31.3,True,2023-10-01
E00003679,C002136,2025-12-19 05:44:00,2025-12-19 06:12:38,2025-12-20 05:44:00,resolved,Feature Request,Feature Request,high,email,4,0.5,True,2025-12-19
E00003680,C002136,2025-11-30 04:23:00,2025-12-01 07:01:23,2025-12-02 04:23:00,resolved,Feature Request,Feature Request,medium,email,4,26.6,True,2025-11-30
E00003681,C002137,2025-01-23 07:18:00,2025-01-23 13:16:57,2025-01-25 07:18:00,resolved,How-to,How-to,medium,portal,4,6.0,True,2025-01-23
E00003682,C002139,2025-03-08 14:04:00,2025-03-10 06:16:10,2025-03-10 14:04:00,resolved,Feature Request,Feature Request,medium,email,5,40.2,True,2025-03-08
E00003683,C002139,2025-05-31 15:50:00,2025-06-01 16:49:15,2025-06-02 15:50:00,resolved,Billing,Billing,medium,email,5,25.0,True,2025-05-31
E00003684,C002140,2023-09-06 22:50:00,2023-09-07 16:48:22,2023-09-09 22:50:00,resolved,How-to,How-to,low,email,5,18.0,True,2023-09-06
E00003685,C002141,2024-10-21 09:52:00,2024-10-25 04:50:35,2024-10-23 09:52:00,resolved,How-to,How-to,medium,phone,3,91.0,False,2024-10-21
E00003686,C002141,2024-12-22 04:01:00,2024-12-23 12:20:58,2024-12-25 04:01:00,resolved,How-to,How-to,low,phone,4,32.3,True,2024-12-22
E00003687,C002141,2024-10-24 07:22:00,,2024-10-27 07:22:00,pending,Feature Request,Feature Request,low,email,,,,2024-10-24
E00003688,C002142,2025-07-29 12:45:00,2025-07-29 19:58:12,2025-07-29 20:45:00,resolved,Billing,Billing,critical,phone,3,7.2,True,2025-07-29
E00003689,C002142,2025-11-14 02:29:00,2025-11-14 23:45:02,2025-11-16 02:29:00,resolved,How-to,How-to,medium,email,3,21.3,True,2025-11-14
E00003690,C002143,2025-11-22 02:25:00,,2025-11-24 02:25:00,escalated,Billing,Billing,medium,email,,,,2025-11-22
E00003691,C002143,2025-12-23 19:54:00,2025-12-24 08:07:26,2025-12-26 19:54:00,resolved,How-to,How-to,low,chat,3,12.2,True,2025-12-23
E00003692,C002144,2025-10-14 08:16:00,2025-10-15 12:48:15,2025-10-16 08:16:00,resolved,How-to,How-to,medium,chat,5,28.5,True,2025-10-14
E00003693,C002144,2025-04-23 01:27:00,2025-04-24 04:56:41,2025-04-26 01:27:00,resolved,How-to,How-to,low,portal,4,27.5,True,2025-04-23
E00003694,C002147,2023-08-25 07:29:00,2023-08-26 02:34:56,2023-08-26 07:29:00,resolved,Billing,Billing,high,chat,4,19.1,True,2023-08-25
E00003695,C002147,2023-11-20 16:47:00,2023-11-21 13:20:16,2023-11-21 00:47:00,resolved,How-to,How-to,critical,chat,3,20.6,False,2023-11-20
E00003696,C002148,2025-10-01 14:15:00,2025-10-02 21:34:40,2025-10-03 14:15:00,resolved,Billing,Billing,medium,chat,5,31.3,True,2025-10-01
E00003697,C002148,2025-10-02 12:44:00,2025-10-03 16:17:24,2025-10-04 12:44:00,resolved,Bug,Bug,medium,email,5,27.6,True,2025-10-02
E00003698,C002149,2025-07-16 19:24:00,2025-07-18 04:22:59,2025-07-18 19:24:00,resolved,Feature Request,Feature Request,medium,email,4,33.0,True,2025-07-16
E00003699,C002150,2025-07-08 06:57:00,2025-07-08 11:58:28,2025-07-11 06:57:00,resolved,Billing,Billing,low,portal,5,5.0,True,2025-07-08
E00003700,C002150,2025-08-20 16:46:00,2025-08-21 18:00:36,2025-08-22 16:46:00,resolved,How-to,How-to,medium,email,4,25.2,True,2025-08-20
E00003701,C002151,2024-05-16 13:58:00,2024-05-18 01:11:05,2024-05-18 13:58:00,resolved,How-to,How-to,medium,chat,4,35.2,True,2024-05-16
E00003702,C002152,2024-09-16 04:39:00,2024-09-21 09:17:37,2024-09-18 04:39:00,resolved,Outage,Outage,medium,chat,2,124.6,False,2024-09-16
E00003703,C002152,2025-05-23 23:35:00,2025-05-28 00:49:56,2025-05-26 23:35:00,resolved,How-to,How-to,low,portal,4,97.2,False,2025-05-23
E00003704,C002152,2023-07-30 15:57:00,2023-07-31 00:17:24,2023-08-02 15:57:00,resolved,How-to,How-to,low,email,4,8.3,True,2023-07-30
E00003705,C002152,2023-07-28 02:36:00,2023-07-31 04:49:52,2023-07-30 02:36:00,resolved,Feature Request,Feature Request,medium,phone,4,74.2,False,2023-07-28
E00003706,C002152,2024-10-06 09:28:00,2024-10-07 02:16:39,2024-10-09 09:28:00,resolved,Billing,Billing,low,chat,3,16.8,True,2024-10-06
E00003707,C002152,2025-02-12 01:56:00,2025-02-14 14:12:08,2025-02-14 01:56:00,resolved,How-to,How-to,medium,email,3,60.3,False,2025-02-12
E00003708,C002153,2025-10-20 04:28:00,2025-10-21 13:08:37,2025-10-22 04:28:00,resolved,Feature Request,Feature Request,medium,email,4,32.7,True,2025-10-20
E00003709,C002155,2025-05-31 08:54:00,2025-05-31 12:44:19,2025-06-01 08:54:00,resolved,Bug,Bug,high,chat,4,3.8,True,2025-05-31
E00003710,C002155,2025-07-03 10:26:00,2025-07-03 17:52:40,2025-07-05 10:26:00,resolved,Outage,Outage,medium,chat,4,7.4,True,2025-07-03
E00003711,C002156,2024-03-30 19:16:00,2024-04-01 11:28:02,2024-04-01 19:16:00,resolved,Feature Request,Feature Request,medium,phone,5,40.2,True,2024-03-30
E00003712,C002156,2025-11-08 06:39:00,2025-11-12 13:58:11,2025-11-11 06:39:00,closed_unresolved,Bug,Bug,low,email,2,103.3,False,2025-11-08
E00003713,C002156,2025-05-21 15:03:00,2025-05-26 14:03:20,2025-05-23 15:03:00,resolved,Billing,Billing,medium,phone,3,119.0,False,2025-05-21
E00003714,C002156,2025-10-05 06:22:00,2025-10-07 06:08:33,2025-10-08 06:22:00,resolved,Bug,Bug,low,email,4,47.8,True,2025-10-05
E00003715,C002157,2023-11-20 08:14:00,2023-11-20 10:07:08,2023-11-21 08:14:00,resolved,How-to,How-to,high,chat,4,1.9,True,2023-11-20
E00003716,C002159,2025-07-16 17:59:00,2025-07-17 20:39:13,2025-07-18 17:59:00,resolved,How-to,How-to,medium,chat,4,26.7,True,2025-07-16
E00003717,C002159,2025-05-14 06:03:00,2025-05-14 12:59:14,2025-05-16 06:03:00,resolved,Outage,Outage,medium,portal,4,6.9,True,2025-05-14
