customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date
C002217,2023-10-07,Mid-Market,North America,Pro,Referral,63,71.86,816,19.0,2,71.4,0.133,0,0,,2025-12-31
C002218,2025-11-29,SMB,North America,Business,Sales,23,204.12,32,18.0,2,64.0,0.586,0,0,,2025-12-31
C002219,2023-02-14,SMB,APAC,Free,Sales,6,0.0,1051,26.0,1,29.3,0.298,1,0,,2025-12-31
C002220,2022-10-03,Mid-Market,North America,Starter,Paid Search,48,25.86,1185,21.0,0,10.9,0.414,0,0,,2025-12-31
C002221,2025-09-14,SMB,APAC,Business,Paid Search,14,217.0,108,11.0,0,34.3,0.173,0,0,,2025-12-31
C002222,2022-08-09,SMB,LATAM,Starter,Referral,16,33.1,1240,26.0,1,31.7,0.211,0,0,,2025-12-31
C002223,2022-02-07,Mid-Market,Europe,Pro,Paid Search,21,79.3,1423,25.0,3,33.4,0.384,0,0,,2025-12-31
C002224,2023-08-28,SMB,North America,Pro,Paid Search,20,90.04,856,6.0,0,25.0,0.07,0,0,,2025-12-31
C002225,2023-07-28,Enterprise,Europe,Starter,Organic,66,25.85,887,4.0,2,8.8,0.659,2,1,2025-03-20,2025-12-31
C002226,2024-06-05,Mid-Market,APAC,Business,Partner,33,203.26,574,24.0,0,35.9,0.678,0,0,,2025-12-31
C002227,2025-06-09,Startup,North America,Pro,Partner,7,88.1,205,24.0,3,26.2,0.452,0,0,,2025-12-31
C002228,2025-08-27,Mid-Market,North America,Free,Paid Search,24,0.0,126,23.0,1,28.5,0.571,0,0,,2025-12-31
C002229,2023-02-19,SMB,Europe,Enterprise,Organic,10,1754.33,1046,12.0,1,37.3,0.245,2,0,,2025-12-31
C002230,2025-11-03,SMB,LATAM,Pro,Referral,8,82.67,58,24.0,0,33.3,0.209,0,0,,2025-12-31
C002231,2024-06-23,Mid-Market,North America,Business,Partner,67,184.69,556,21.0,1,36.8,0.162,0,0,,2025-12-31
C002232,2022-04-10,Startup,North America,Starter,Organic,6,32.48,1361,20.0,1,25.1,0.123,0,0,,2025-12-31
C002233,2025-09-03,Mid-Market,LATAM,Free,Paid Search,72,0.0,119,16.0,2,44.0,0.367,0,0,,2025-12-31
C002234,2022-07-17,Mid-Market,North America,Business,Sales,42,171.88,1263,7.0,1,17.1,0.276,0,0,,2025-12-31
C002235,2024-04-21,Startup,North America,Pro,Partner,3,72.63,619,20.0,1,7.8,0.368,2,0,,2025-12-31
C002236,2025-02-04,SMB,Europe,Starter,Partner,15,31.6,330,24.0,1,12.8,0.328,1,0,,2025-12-31
C002237,2022-12-23,SMB,North America,Business,Partner,7,212.05,1104,24.0,0,18.1,0.176,0,0,,2025-12-31
C002238,2023-01-23,Enterprise,North America,Pro,Sales,261,82.99,1073,16.0,0,2.8,0.506,0,0,,2025-12-31
C002239,2023-11-12,Mid-Market,Europe,Starter,Paid Search,64,25.42,780,1.0,1,-7.3,0.322,0,0,,2025-12-31
C002240,2025-06-19,SMB,Europe,Business,Organic,10,215.05,195,20.0,0,47.6,0.226,1,0,,2025-12-31
C002241,2022-11-16,Mid-Market,Europe,Pro,Paid Search,50,81.62,1141,7.0,1,66.9,0.319,1,0,,2025-12-31
C002242,2024-08-06,Mid-Market,North America,Pro,Referral,73,70.24,512,5.0,0,48.9,0.494,1,0,,2025-12-31
C002243,2023-10-10,SMB,Europe,Business,Organic,19,195.54,813,2.0,2,22.9,0.703,0,0,,2025-12-31
C002244,2022-06-09,Mid-Market,Europe,Pro,Organic,27,74.67,1301,4.0,0,-7.9,0.483,0,0,,2025-12-31
C002245,2024-10-13,Enterprise,APAC,Enterprise,Organic,440,74804.95,444,13.0,2,39.8,0.535,0,0,,2025-12-31
C002246,2025-04-05,Enterprise,APAC,Business,Partner,313,194.1,270,7.0,2,-5.2,0.162,3,1,2025-07-13,2025-12-31
C002247,2024-04-03,SMB,Europe,Starter,Partner,19,30.58,637,10.0,2,32.8,0.753,0,0,,2025-12-31
C002248,2022-09-10,SMB,APAC,Pro,Paid Search,23,88.9,1208,14.0,3,15.0,0.546,0,0,,2025-12-31
C002249,2022-08-11,Startup,APAC,Enterprise,Organic,4,625.35,1238,14.0,1,-22.0,0.569,0,0,,2025-12-31
C002250,2023-08-29,Enterprise,North America,Business,Referral,309,221.46,855,11.0,1,72.0,0.274,0,1,2025-08-29,2025-12-31
C002251,2023-12-26,Mid-Market,LATAM,Starter,Organic,42,27.7,736,12.0,0,3.6,0.251,0,0,,2025-12-31
C002252,2024-02-29,SMB,APAC,Starter,Referral,4,27.39,671,24.0,1,26.1,0.355,1,0,,2025-12-31
C002253,2022-12-15,Mid-Market,North America,Starter,Organic,34,26.01,1112,7.0,1,31.8,0.189,0,1,2024-04-04,2025-12-31
C002254,2023-12-18,SMB,North America,Business,Sales,6,212.61,744,0.0,2,23.2,0.321,0,0,,2025-12-31
C002255,2023-02-26,Startup,Europe,Enterprise,Paid Search,4,686.05,1039,22.0,1,46.6,0.509,0,0,,2025-12-31
C002256,2024-09-08,SMB,Europe,Business,Partner,21,176.98,479,2.0,2,16.5,0.072,0,0,,2025-12-31
C002257,2025-02-12,SMB,APAC,Starter,Organic,15,32.73,322,21.0,0,44.5,0.325,0,0,,2025-12-31
C002258,2024-07-22,Startup,Europe,Business,Organic,6,191.7,527,9.0,1,43.0,0.148,0,0,,2025-12-31
C002259,2022-01-02,Enterprise,North America,Free,Referral,450,0.0,1459,23.0,1,0.6,0.37,3,0,,2025-12-31
C002260,2025-11-19,Startup,North America,Starter,Partner,6,32.15,42,4.0,0,40.9,0.192,1,1,2025-12-29,2025-12-31
C002261,2022-02-03,SMB,APAC,Starter,Referral,6,29.04,1427,4.0,1,8.7,0.798,0,0,,2025-12-31
C002262,2025-11-30,SMB,North America,Pro,Partner,19,88.03,31,11.0,3,5.9,0.033,0,0,,2025-12-31
C002263,2022-02-15,Startup,APAC,Pro,Partner,3,85.16,1415,11.0,4,42.3,0.497,0,0,,2025-12-31
C002264,2024-01-09,SMB,North America,Starter,Referral,16,27.91,722,20.0,0,24.8,0.509,1,0,,2025-12-31
C002265,2022-06-01,SMB,Europe,Starter,Paid Search,6,28.54,1309,18.0,1,44.3,0.332,1,0,,2025-12-31
C002266,2022-05-17,Mid-Market,Europe,Business,Sales,32,207.45,1324,27.0,1,44.5,0.339,0,0,,2025-12-31
C002267,2024-09-04,SMB,North America,Free,Paid Search,18,0.0,483,18.0,3,-0.7,0.57,0,0,,2025-12-31
C002268,2024-11-06,SMB,Europe,Pro,Paid Search,23,90.56,420,5.0,0,53.5,0.504,0,0,,2025-12-31
C002269,2022-06-19,Mid-Market,APAC,Starter,Referral,57,26.03,1291,2.0,0,42.1,0.106,1,1,2025-08-01,2025-12-31
C002270,2025-10-28,SMB,North America,Starter,Organic,12,30.06,64,7.0,1,20.3,0.386,0,0,,2025-12-31
C002271,2023-04-04,SMB,North America,Starter,Organic,14,32.54,1002,27.0,1,31.6,0.653,0,0,,2025-12-31
C002272,2023-04-01,Mid-Market,APAC,Pro,Organic,30,73.65,1005,21.0,3,54.2,0.526,2,1,2024-03-24,2025-12-31
C002273,2023-03-01,Enterprise,APAC,Pro,Paid Search,119,79.02,1036,20.0,2,27.0,0.274,0,0,,2025-12-31
C002274,2023-10-22,SMB,Europe,Starter,Partner,17,30.75,801,7.0,2,87.9,0.48,0,0,,2025-12-31
C002275,2022-09-12,Enterprise,APAC,Business,Organic,314,197.26,1206,13.0,1,72.3,0.379,0,0,,2025-12-31
C002276,2023-08-31,Enterprise,North America,Free,Organic,254,0.0,853,19.0,2,37.9,0.107,0,0,,2025-12-31
C002277,2022-10-28,SMB,North America,Business,Paid Search,8,180.5,1160,26.0,1,29.3,0.417,1,0,,2025-12-31
C002278,2022-03-15,Enterprise,Europe,Starter,Organic,258,29.82,1387,16.0,1,30.4,0.252,0,0,,2025-12-31
C002279,2023-06-12,Mid-Market,APAC,Enterprise,Organic,69,12642.8,933,0.0,0,20.0,0.719,1,0,,2025-12-31
C002280,2024-08-19,SMB,APAC,Free,Organic,10,0.0,499,23.0,1,38.1,0.605,0,0,,2025-12-31
C002281,2024-12-27,Mid-Market,North America,Pro,Referral,27,78.78,369,26.0,0,52.2,0.286,0,0,,2025-12-31
C002282,2023-05-21,Startup,Europe,Pro,Referral,3,69.22,955,0.0,0,1.3,0.104,1,0,,2025-12-31
C002283,2023-04-08,Startup,Europe,Pro,Organic,6,85.12,998,10.0,0,51.1,0.35,0,0,,2025-12-31
C002284,2025-01-31,SMB,North America,Business,Organic,5,217.5,334,27.0,2,58.3,0.321,0,0,,2025-12-31
C002285,2024-09-01,Startup,Europe,Free,Organic,2,0.0,486,26.0,2,49.3,0.081,0,0,,2025-12-31
C002286,2025-04-04,Startup,Europe,Starter,Paid Search,7,30.41,271,26.0,0,31.8,0.409,0,1,2025-09-07,2025-12-31
C002287,2025-07-19,Mid-Market,North America,Business,Paid Search,31,218.27,165,27.0,0,48.3,0.621,0,0,,2025-12-31
C002288,2025-03-20,SMB,North America,Business,Sales,19,212.04,286,0.0,2,67.5,0.419,0,0,,2025-12-31
C002289,2025-09-01,Mid-Market,North America,Pro,Referral,17,81.61,121,4.0,0,33.5,0.724,1,1,2025-10-24,2025-12-31
C002290,2023-08-19,SMB,LATAM,Pro,Paid Search,10,84.12,865,13.0,0,35.6,0.632,0,0,,2025-12-31
C002291,2023-07-19,SMB,North America,Business,Organic,6,175.62,896,16.0,1,88.3,0.623,1,0,,2025-12-31
C002292,2023-04-05,Enterprise,North America,Business,Partner,52,189.84,1001,11.0,2,42.7,0.389,0,0,,2025-12-31
C002293,2022-12-03,Mid-Market,North America,Business,Sales,65,208.59,1124,7.0,0,9.8,0.707,0,0,,2025-12-31
C002294,2024-12-06,Startup,North America,Business,Organic,7,216.78,390,7.0,1,56.8,0.46,0,0,,2025-12-31
C002295,2024-10-18,Mid-Market,North America,Starter,Referral,78,26.48,439,16.0,2,45.0,0.24,1,0,,2025-12-31
C002296,2025-02-19,Mid-Market,Europe,Pro,Organic,49,74.98,315,27.0,0,18.6,0.256,0,0,,2025-12-31
C002297,2022-08-28,Mid-Market,North America,Pro,Referral,26,77.7,1221,23.0,3,7.4,0.07,1,1,2025-08-22,2025-12-31
C002298,2023-12-04,SMB,North America,Free,Organic,11,0.0,758,4.0,2,41.0,0.557,0,0,,2025-12-31
C002299,2022-11-14,Startup,North America,Business,Partner,2,191.14,1143,4.0,0,33.5,0.576,0,0,,2025-12-31
C002300,2025-07-01,SMB,Europe,Pro,Organic,18,70.47,183,7.0,5,3.9,0.659,0,0,,2025-12-31
C002301,2023-01-18,SMB,North America,Free,Paid Search,11,0.0,1078,20.0,1,32.8,0.454,2,1,2024-02-06,2025-12-31
C002302,2022-07-25,Mid-Market,Europe,Pro,Partner,70,76.57,1255,0.0,0,31.2,0.287,0,0,,2025-12-31
C002303,2024-03-25,Enterprise,APAC,Starter,Partner,198,32.16,646,19.0,0,33.4,0.469,1,0,,2025-12-31
C002304,2025-06-11,SMB,APAC,Free,Partner,18,0.0,203,16.0,0,47.3,0.487,1,0,,2025-12-31
C002305,2025-08-02,Startup,North America,Pro,Organic,4,89.57,151,18.0,0,-9.0,0.204,0,0,,2025-12-31
C002306,2022-05-18,SMB,APAC,Business,Referral,15,226.16,1323,24.0,6,7.2,0.347,0,1,2023-11-04,2025-12-31
C002307,2023-04-12,SMB,APAC,Pro,Organic,23,73.93,994,16.0,0,22.8,0.467,0,0,,2025-12-31
C002308,2022-08-08,SMB,North America,Free,Partner,21,0.0,1241,17.0,2,68.2,0.854,2,1,2025-12-30,2025-12-31
C002309,2023-03-17,SMB,Europe,Pro,Organic,7,76.66,1020,13.0,1,94.2,0.459,0,0,,2025-12-31
C002310,2024-02-03,SMB,APAC,Free,Paid Search,19,0.0,697,18.0,0,35.1,0.339,1,1,2025-08-02,2025-12-31
C002311,2023-02-06,SMB,North America,Enterprise,Paid Search,9,1556.04,1059,10.0,2,36.1,0.679,0,0,,2025-12-31
C002312,2022-04-07,SMB,North America,Starter,Sales,15,25.03,1364,1.0,1,-26.1,0.912,0,0,,2025-12-31
C002313,2023-12-31,SMB,Europe,Business,Partner,17,176.07,731,0.0,2,57.6,0.623,0,0,,2025-12-31
C002314,2022-03-17,Startup,North America,Free,Organic,6,0.0,1385,20.0,5,46.2,0.432,0,0,,2025-12-31
C002315,2022-11-21,SMB,LATAM,Free,Referral,11,0.0,1136,17.0,2,42.1,0.688,0,0,,2025-12-31
C002316,2022-01-01,Enterprise,North America,Pro,Organic,294,67.95,1460,11.0,0,3.8,0.559,1,0,,2025-12-31
C002317,2022-05-05,Mid-Market,North America,Business,Organic,70,184.32,1336,20.0,0,84.5,0.21,0,0,,2025-12-31
C002318,2023-09-16,SMB,North America,Enterprise,Paid Search,11,1815.66,837,13.0,0,73.0,0.289,0,0,,2025-12-31
C002319,2025-05-01,SMB,North America,Pro,Referral,12,73.81,244,7.0,1,42.4,0.437,0,0,,2025-12-31
C002320,2025-01-12,SMB,APAC,Starter,Sales,14,30.31,353,16.0,1,59.8,0.164,0,0,,2025-12-31
C002321,2022-05-22,SMB,APAC,Free,Sales,5,0.0,1319,10.0,0,36.3,0.35,0,0,,2025-12-31
C002322,2022-02-19,Mid-Market,LATAM,Pro,Organic,48,79.14,1411,27.0,2,55.5,0.467,0,0,,2025-12-31
C002323,2023-04-29,SMB,Europe,Starter,Organic,23,31.46,977,20.0,1,2.3,0.497,0,0,,2025-12-31
C002324,2024-07-21,SMB,Europe,Enterprise,Referral,7,974.6,528,20.0,1,-21.8,0.312,0,0,,2025-12-31
C002325,2024-12-03,SMB,North America,Pro,Organic,18,69.7,393,19.0,1,3.3,0.162,0,1,2025-09-07,2025-12-31
C002326,2025-03-23,SMB,North America,Business,Partner,18,176.91,283,19.0,0,14.8,0.646,1,0,,2025-12-31
C002327,2023-05-05,Mid-Market,LATAM,Business,Sales,69,227.48,971,21.0,2,18.9,0.496,2,1,2024-03-09,2025-12-31
C002328,2022-08-29,SMB,Europe,Free,Organic,9,0.0,1220,12.0,2,46.2,0.261,0,0,,2025-12-31
C002329,2022-02-07,SMB,Europe,Starter,Paid Search,12,28.08,1423,23.0,1,28.6,0.453,0,0,,2025-12-31
C002330,2022-07-30,Startup,Europe,Business,Referral,4,185.27,1250,0.0,2,34.3,0.346,0,0,,2025-12-31
C002331,2022-04-04,SMB,APAC,Starter,Partner,12,31.07,1367,18.0,0,5.4,0.198,0,0,,2025-12-31
C002332,2025-05-15,Mid-Market,North America,Pro,Sales,25,73.43,230,15.0,0,3.2,0.395,0,0,,2025-12-31
C002333,2023-01-19,SMB,APAC,Business,Partner,12,203.03,1077,0.0,1,36.0,0.779,0,0,,2025-12-31
C002334,2025-03-23,SMB,APAC,Starter,Paid Search,7,25.61,283,18.0,1,21.4,0.342,0,0,,2025-12-31
C002335,2024-03-02,Mid-Market,APAC,Business,Referral,15,217.72,669,0.0,1,35.1,0.405,0,0,,2025-12-31
C002336,2024-02-10,Startup,North America,Starter,Referral,5,32.96,690,19.0,1,48.6,0.125,1,0,,2025-12-31
C002337,2023-10-13,Enterprise,North America,Pro,Sales,140,75.57,810,14.0,2,76.0,0.31,0,0,,2025-12-31
C002338,2025-03-17,Enterprise,Europe,Starter,Paid Search,383,25.5,289,17.0,2,34.5,0.532,2,1,2025-12-18,2025-12-31
C002339,2022-03-04,Mid-Market,APAC,Pro,Paid Search,35,75.43,1398,17.0,3,80.3,0.15,1,0,,2025-12-31
C002340,2022-05-13,Mid-Market,LATAM,Free,Paid Search,34,0.0,1328,8.0,0,45.2,0.527,0,0,,2025-12-31
C002341,2023-08-29,Startup,Europe,Free,Organic,6,0.0,855,17.0,3,52.2,0.074,1,0,,2025-12-31
C002342,2023-07-19,SMB,North America,Starter,Sales,23,33.04,896,6.0,1,61.3,0.529,0,0,,2025-12-31
C002343,2024-02-20,Mid-Market,North America,Starter,Sales,45,27.22,680,21.0,1,53.0,0.228,1,0,,2025-12-31
C002344,2024-11-21,SMB,Europe,Pro,Paid Search,17,85.15,405,2.0,2,15.0,0.898,0,0,,2025-12-31
C002345,2024-04-20,Mid-Market,North America,Free,Sales,49,0.0,620,3.0,1,62.1,0.158,0,1,2024-12-10,2025-12-31
C002346,2023-01-04,Mid-Market,Europe,Starter,Paid Search,46,31.42,1092,19.0,2,25.6,0.225,0,0,,2025-12-31
C002347,2023-04-14,Mid-Market,APAC,Starter,Referral,62,25.45,992,1.0,1,42.5,0.525,0,0,,2025-12-31
C002348,2024-12-11,SMB,North America,Starter,Partner,23,32.04,385,27.0,0,38.3,0.56,0,0,,2025-12-31
C002349,2022-10-16,Mid-Market,North America,Starter,Referral,46,28.49,1172,0.0,1,63.6,0.436,0,0,,2025-12-31
C002350,2023-12-22,SMB,North America,Free,Referral,9,0.0,740,14.0,4,44.8,0.111,1,0,,2025-12-31
C002351,2024-02-10,Mid-Market,North America,Pro,Partner,21,75.07,690,27.0,1,0.3,0.502,0,0,,2025-12-31
C002352,2024-12-08,SMB,APAC,Business,Referral,17,223.91,388,18.0,1,87.3,0.198,1,0,,2025-12-31
C002353,2024-10-18,Startup,North America,Pro,Paid Search,2,72.41,439,17.0,2,55.9,0.38,2,0,,2025-12-31
C002354,2023-10-27,Mid-Market,North America,Starter,Referral,64,26.23,796,19.0,2,21.2,0.538,0,0,,2025-12-31
C002355,2023-03-19,Enterprise,North America,Business,Organic,317,169.87,1018,19.0,3,6.6,0.351,0,0,,2025-12-31
C002356,2023-06-11,Startup,North America,Pro,Organic,4,73.97,934,4.0,0,58.7,0.3,2,0,,2025-12-31
C002357,2023-08-12,SMB,Europe,Pro,Referral,23,77.21,872,8.0,0,9.5,0.484,1,0,,2025-12-31
C002358,2022-11-10,SMB,Europe,Starter,Referral,12,31.32,1147,5.0,2,55.0,0.536,0,0,,2025-12-31
C002359,2024-06-13,Enterprise,Europe,Starter,Sales,198,25.21,566,5.0,0,61.7,0.864,0,0,,2025-12-31
C002360,2022-10-25,Mid-Market,Europe,Pro,Organic,55,72.49,1163,5.0,1,18.8,0.691,0,0,,2025-12-31
C002361,2024-07-16,SMB,North America,Starter,Organic,20,29.87,533,17.0,1,16.5,0.466,0,0,,2025-12-31
C002362,2024-12-10,Startup,Europe,Pro,Paid Search,5,85.33,386,26.0,2,23.2,0.666,0,0,,2025-12-31
C002363,2025-10-07,Mid-Market,North America,Starter,Referral,46,30.65,85,15.0,1,10.3,0.352,0,0,,2025-12-31
C002364,2022-06-20,SMB,LATAM,Starter,Sales,9,31.33,1290,0.0,2,40.7,0.124,0,0,,2025-12-31
C002365,2024-12-22,SMB,North America,Starter,Referral,14,31.41,374,19.0,2,44.3,0.785,2,0,,2025-12-31
C002366,2022-05-03,Enterprise,Europe,Free,Paid Search,295,0.0,1338,15.0,2,53.2,0.322,0,0,,2025-12-31
C002367,2023-04-28,Mid-Market,North America,Starter,Referral,38,27.13,978,21.0,1,14.2,0.538,1,1,2025-12-05,2025-12-31
C002368,2022-09-10,Mid-Market,APAC,Free,Organic,55,0.0,1208,10.0,1,56.0,0.271,0,0,,2025-12-31
C002369,2022-08-21,SMB,North America,Pro,Sales,9,84.41,1228,12.0,2,10.3,0.386,0,0,,2025-12-31
C002370,2022-09-08,SMB,LATAM,Starter,Partner,18,33.01,1210,18.0,1,56.0,0.372,1,0,,2025-12-31
C002371,2022-03-04,SMB,North America,Pro,Paid Search,20,90.11,1398,19.0,1,-2.2,0.469,0,0,,2025-12-31
C002372,2025-03-23,Mid-Market,APAC,Enterprise,Partner,79,10742.84,283,6.0,1,74.2,0.683,1,0,,2025-12-31
C002373,2022-03-29,SMB,Europe,Business,Referral,6,204.57,1373,16.0,1,22.0,0.42,1,0,,2025-12-31
C002374,2023-07-24,SMB,North America,Pro,Organic,4,86.07,891,26.0,1,50.0,0.193,2,0,,2025-12-31
C002375,2024-09-26,SMB,North America,Starter,Organic,23,30.3,461,1.0,2,52.0,0.889,1,0,,2025-12-31
C002376,2025-11-17,SMB,North America,Pro,Referral,7,68.77,44,9.0,0,3.3,0.707,0,0,,2025-12-31
C002377,2025-05-05,Mid-Market,APAC,Enterprise,Sales,40,6740.19,240,14.0,0,55.9,0.606,0,1,2025-10-12,2025-12-31
C002378,2022-07-16,SMB,APAC,Pro,Partner,12,78.32,1264,25.0,0,21.2,0.686,1,0,,2025-12-31
C002379,2025-11-13,Mid-Market,North America,Free,Organic,78,0.0,48,27.0,1,27.3,0.631,1,0,,2025-12-31
C002380,2024-07-23,Mid-Market,North America,Business,Partner,15,216.56,526,16.0,0,18.2,0.325,0,0,,2025-12-31
C002381,2022-09-14,Mid-Market,North America,Free,Organic,78,0.0,1204,15.0,0,75.3,0.343,0,0,,2025-12-31
C002382,2023-10-04,SMB,North America,Business,Paid Search,13,190.5,819,11.0,2,5.8,0.213,1,0,,2025-12-31
C002383,2025-08-05,SMB,Europe,Free,Organic,4,0.0,148,12.0,1,45.8,0.357,2,0,,2025-12-31
C002384,2023-07-16,Mid-Market,North America,Free,Paid Search,74,0.0,899,20.0,1,19.4,0.388,0,0,,2025-12-31
C002385,2022-09-20,Startup,North America,Business,Paid Search,3,174.41,1198,15.0,1,62.3,0.245,0,0,,2025-12-31
C002386,2025-06-05,Startup,APAC,Pro,Organic,3,73.13,209,15.0,3,93.0,0.894,0,0,,2025-12-31
C002387,2025-09-24,Enterprise,APAC,Pro,Paid Search,303,84.95,98,23.0,1,19.2,0.357,0,0,,2025-12-31
C002388,2025-10-27,SMB,APAC,Business,Partner,19,175.9,65,3.0,2,38.5,0.342,0,0,,2025-12-31
C002389,2025-09-28,Mid-Market,North America,Business,Organic,66,189.82,94,26.0,0,25.4,0.437,1,0,,2025-12-31
C002390,2025-06-02,Startup,LATAM,Pro,Organic,5,84.96,212,19.0,1,61.0,0.222,1,0,,2025-12-31
C002391,2023-10-12,Mid-Market,Europe,Enterprise,Paid Search,44,7601.57,811,16.0,2,28.8,0.546,1,0,,2025-12-31
C002392,2022-10-02,Mid-Market,Europe,Starter,Referral,72,31.17,1186,16.0,1,57.6,0.422,1,1,2025-10-07,2025-12-31
C002393,2024-06-01,SMB,North America,Starter,Referral,14,29.85,578,16.0,2,25.1,0.269,0,0,,2025-12-31
C002394,2022-11-12,Mid-Market,APAC,Business,Paid Search,22,210.74,1145,15.0,2,91.1,0.44,1,0,,2025-12-31
C002395,2023-11-08,SMB,Europe,Starter,Referral,5,30.44,784,9.0,0,-19.8,0.108,0,0,,2025-12-31
C002396,2024-07-27,SMB,APAC,Business,Referral,19,201.77,522,20.0,0,44.4,0.606,3,0,,2025-12-31
C002397,2025-09-15,Mid-Market,Europe,Free,Partner,70,0.0,107,7.0,0,34.7,0.731,2,1,2025-11-17,2025-12-31
C002398,2023-02-18,SMB,APAC,Free,Paid Search,14,0.0,1047,18.0,2,33.8,0.58,0,1,2024-06-02,2025-12-31
C002399,2022-12-27,Startup,APAC,Free,Organic,6,0.0,1100,14.0,1,42.1,0.301,0,0,,2025-12-31
C002400,2024-11-16,SMB,LATAM,Pro,Organic,23,78.97,410,10.0,0,36.5,0.438,0,0,,2025-12-31
C002401,2022-01-10,SMB,North America,Business,Paid Search,21,215.9,1451,22.0,2,40.5,0.357,0,0,,2025-12-31
C002402,2024-03-20,Mid-Market,North America,Starter,Paid Search,18,28.73,651,8.0,4,45.2,0.181,0,0,,2025-12-31
C002403,2024-12-02,Mid-Market,APAC,Free,Sales,59,0.0,394,18.0,2,78.7,0.813,1,0,,2025-12-31
C002404,2024-02-27,Startup,Europe,Starter,Organic,3,33.19,673,7.0,0,-34.1,0.787,1,0,,2025-12-31
C002405,2023-07-04,SMB,Europe,Starter,Paid Search,19,25.48,911,5.0,2,81.2,0.641,1,0,,2025-12-31
C002406,2025-03-30,SMB,APAC,Pro,Sales,13,74.01,276,16.0,2,99.0,0.478,0,0,,2025-12-31
C002407,2023-06-15,Startup,Europe,Pro,Partner,1,73.25,930,27.0,0,-8.8,0.662,0,0,,2025-12-31
C002408,2024-10-13,Mid-Market,APAC,Free,Organic,48,0.0,444,8.0,2,36.2,0.163,0,1,2025-03-09,2025-12-31
C002409,2023-10-26,SMB,North America,Starter,Sales,18,25.73,797,3.0,1,69.3,0.404,0,0,,2025-12-31
C002410,2022-02-08,Mid-Market,APAC,Pro,Paid Search,44,87.04,1422,3.0,0,58.0,0.351,0,0,,2025-12-31
C002411,2024-01-29,Mid-Market,North America,Starter,Organic,64,25.56,702,13.0,0,76.9,0.673,0,0,,2025-12-31
C002412,2022-03-12,SMB,Europe,Starter,Paid Search,6,33.19,1390,21.0,0,44.3,0.424,0,0,,2025-12-31
C002413,2025-08-24,Mid-Market,APAC,Pro,Organic,23,70.58,129,19.0,1,-15.8,0.236,0,0,,2025-12-31
C002414,2024-05-10,Startup,North America,Starter,Referral,7,24.97,600,5.0,0,67.6,0.355,0,0,,2025-12-31
C002415,2023-06-17,Mid-Market,North America,Free,Organic,27,0.0,928,23.0,1,50.9,0.749,0,0,,2025-12-31
C002416,2023-11-27,Startup,North America,Starter,Referral,6,32.73,765,4.0,2,71.7,0.21,0,0,,2025-12-31
C002417,2024-06-04,SMB,Europe,Business,Organic,10,196.48,575,15.0,3,-3.3,0.163,2,1,2025-06-01,2025-12-31
C002418,2023-01-08,SMB,Europe,Starter,Sales,11,30.03,1088,23.0,0,4.6,0.101,0,0,,2025-12-31
C002419,2023-02-17,Startup,North America,Business,Organic,7,180.74,1048,22.0,2,35.4,0.746,0,0,,2025-12-31
C002420,2023-08-22,SMB,APAC,Pro,Sales,22,89.81,862,19.0,1,68.3,0.143,0,0,,2025-12-31
C002421,2023-01-05,Mid-Market,North America,Pro,Organic,67,87.04,1091,9.0,1,75.3,0.473,0,0,,2025-12-31
C002422,2024-12-19,Mid-Market,Europe,Business,Referral,35,222.11,377,21.0,1,16.9,0.554,0,0,,2025-12-31
C002423,2022-05-29,Mid-Market,Europe,Starter,Referral,33,32.0,1312,10.0,6,24.8,0.338,0,0,,2025-12-31
C002424,2025-03-28,Startup,North America,Starter,Partner,3,29.47,278,9.0,1,100.0,0.274,0,0,,2025-12-31
C002425,2023-05-14,SMB,North America,Free,Organic,19,0.0,962,14.0,0,21.2,0.214,0,0,,2025-12-31
C002426,2024-03-13,Mid-Market,LATAM,Pro,Partner,57,90.69,658,17.0,1,51.9,0.446,0,0,,2025-12-31
C002427,2022-08-14,Mid-Market,Europe,Pro,Partner,58,76.59,1235,5.0,1,23.7,0.379,0,0,,2025-12-31
C002428,2023-07-06,SMB,North America,Business,Partner,17,227.17,909,26.0,0,46.9,0.498,1,0,,2025-12-31
C002429,2024-12-15,SMB,APAC,Pro,Partner,3,72.68,381,24.0,0,13.3,0.401,0,0,,2025-12-31
C002430,2023-01-23,Mid-Market,Europe,Starter,Sales,51,29.86,1073,7.0,0,14.1,0.025,0,1,2025-02-18,2025-12-31
C002431,2022-07-09,SMB,North America,Starter,Sales,20,29.44,1271,6.0,0,25.7,0.457,0,0,,2025-12-31
C002432,2024-01-17,SMB,APAC,Starter,Paid Search,13,26.96,714,1.0,1,21.4,0.727,0,0,,2025-12-31
C002433,2022-08-21,SMB,Europe,Business,Organic,24,184.65,1228,11.0,2,27.4,0.104,1,0,,2025-12-31
C002434,2023-03-27,Mid-Market,North America,Free,Organic,46,0.0,1010,4.0,1,48.1,0.505,0,0,,2025-12-31
C002435,2023-10-07,SMB,APAC,Enterprise,Referral,22,3338.15,816,26.0,0,82.3,0.191,1,0,,2025-12-31
C002436,2024-03-17,Mid-Market,North America,Free,Sales,19,0.0,654,25.0,2,20.2,0.516,0,0,,2025-12-31
