transaction_id,customer_id,txn_date,product,amount,currency,status,billing_period
T00046763,C002941,2025-12-13,Analytics Add-on,34.5,USD,succeeded,monthly
T00046764,C002941,2025-03-28,Analytics Add-on,46.57,USD,succeeded,monthly
T00046765,C002941,2025-06-24,Storage Pack,44.0,USD,succeeded,monthly
T00046766,C002941,2025-08-20,API Access,62.06,USD,succeeded,monthly
T00046767,C002941,2025-09-30,Support Plus,30.76,USD,succeeded,monthly
T00046768,C002941,2025-09-29,Core Platform,66.79,USD,succeeded,monthly
T00046769,C002941,2025-05-08,Core Platform,64.36,USD,succeeded,monthly
T00046770,C002941,2025-05-05,Core Platform,53.79,USD,succeeded,monthly
T00046771,C002941,2025-06-24,Core Platform,58.8,USD,succeeded,monthly
T00046772,C002941,2025-01-16,Analytics Add-on,37.23,USD,succeeded,monthly
T00046773,C002941,2025-01-12,Core Platform,49.61,USD,succeeded,monthly
T00046774,C002941,2025-06-09,Analytics Add-on,35.29,USD,succeeded,annual
T00046775,C002941,2025-01-03,Core Platform,53.91,USD,succeeded,monthly
T00046776,C002942,2025-12-26,Core Platform,1172.76,USD,succeeded,annual
T00046777,C002942,2025-09-06,Core Platform,1197.02,USD,succeeded,monthly
T00046778,C002943,2025-01-22,Core Platform,135.98,USD,succeeded,monthly
T00046779,C002943,2025-06-02,Core Platform,153.35,USD,succeeded,annual
T00046780,C002943,2025-07-29,Storage Pack,128.02,USD,succeeded,monthly
T00046781,C002944,2023-11-23,Analytics Add-on,58.59,USD,succeeded,monthly
T00046782,C002944,2023-11-13,API Access,36.87,USD,failed,monthly
T00046783,C002944,2025-01-27,API Access,28.55,USD,succeeded,monthly
T00046784,C002944,2022-12-04,Storage Pack,51.03,USD,succeeded,annual
T00046785,C002944,2025-03-21,Support Plus,27.69,USD,succeeded,annual
T00046786,C002944,2023-12-20,Support Plus,39.88,USD,succeeded,monthly
T00046787,C002944,2022-12-29,API Access,31.37,USD,succeeded,monthly
T00046788,C002944,2024-11-28,API Access,36.21,USD,succeeded,monthly
T00046789,C002944,2023-11-07,Core Platform,26.1,USD,succeeded,monthly
T00046790,C002944,2024-01-03,API Access,43.57,USD,succeeded,monthly
T00046791,C002944,2025-05-24,Storage Pack,30.04,USD,succeeded,monthly
T00046792,C002944,2022-12-21,Core Platform,38.56,USD,succeeded,monthly
T00046793,C002944,2024-07-04,Core Platform,49.9,USD,succeeded,monthly
T00046794,C002944,2025-06-25,Support Plus,57.9,USD,succeeded,annual
T00046795,C002944,2023-06-04,Support Plus,31.64,USD,succeeded,annual
T00046796,C002944,2025-09-03,Storage Pack,-56.12,USD,refunded,monthly
T00046797,C002944,2024-09-13,Core Platform,26.92,USD,succeeded,monthly
T00046798,C002944,2025-08-12,Core Platform,35.15,USD,succeeded,annual
T00046799,C002944,2024-10-15,Analytics Add-on,-35.55,USD,refunded,annual
T00046800,C002944,2024-12-30,Core Platform,-43.17,USD,refunded,monthly
T00046801,C002944,2024-10-22,Core Platform,57.53,USD,succeeded,annual
T00046802,C002944,2024-06-02,Support Plus,34.2,USD,succeeded,monthly
T00046803,C002944,2023-11-09,Core Platform,29.57,USD,succeeded,monthly
T00046804,C002944,2023-04-22,Core Platform,38.17,USD,succeeded,monthly
T00046805,C002944,2023-04-27,Core Platform,29.46,USD,failed,monthly
T00046806,C002944,2025-03-18,Core Platform,34.75,USD,succeeded,monthly
T00046807,C002944,2024-01-25,Storage Pack,37.58,USD,succeeded,monthly
T00046808,C002945,2025-06-26,Core Platform,1566.2,USD,succeeded,monthly
T00046809,C002945,2025-08-30,Core Platform,762.89,USD,succeeded,monthly
T00046810,C002946,2024-01-25,Storage Pack,58.25,USD,succeeded,monthly
T00046811,C002946,2024-11-28,Analytics Add-on,37.2,USD,succeeded,annual
T00046812,C002946,2025-11-26,Core Platform,62.69,USD,succeeded,monthly
T00046813,C002946,2023-06-28,Core Platform,65.63,USD,succeeded,monthly
T00046814,C002946,2024-12-09,Analytics Add-on,32.18,USD,succeeded,monthly
T00046815,C002946,2023-05-08,API Access,38.57,USD,succeeded,annual
T00046816,C002946,2024-04-19,API Access,55.89,USD,succeeded,monthly
T00046817,C002946,2025-04-16,API Access,38.08,USD,succeeded,monthly
T00046818,C002946,2024-07-09,Analytics Add-on,65.35,USD,succeeded,monthly
T00046819,C002946,2023-10-31,Core Platform,43.0,USD,succeeded,monthly
T00046820,C002946,2025-09-24,Analytics Add-on,36.93,USD,succeeded,monthly
T00046821,C002946,2025-10-02,Core Platform,59.06,USD,succeeded,annual
T00046822,C002946,2023-01-19,Core Platform,56.99,USD,succeeded,annual
T00046823,C002946,2022-12-26,Core Platform,44.61,USD,succeeded,monthly
T00046824,C002946,2022-10-19,Core Platform,64.16,USD,succeeded,annual
T00046825,C002946,2025-09-09,Analytics Add-on,41.87,USD,succeeded,monthly
T00046826,C002946,2023-10-31,Analytics Add-on,45.21,USD,succeeded,annual
T00046827,C002946,2022-11-19,Analytics Add-on,-45.4,USD,refunded,monthly
T00046828,C002946,2022-06-21,Storage Pack,59.18,USD,succeeded,monthly
T00046829,C002946,2024-10-23,Storage Pack,56.01,USD,succeeded,monthly
T00046830,C002946,2025-10-09,Analytics Add-on,37.08,USD,succeeded,monthly
T00046831,C002946,2023-04-08,Analytics Add-on,49.96,USD,succeeded,monthly
T00046832,C002946,2025-07-22,Support Plus,57.92,USD,failed,monthly
T00046833,C002946,2022-09-09,Analytics Add-on,48.85,USD,succeeded,monthly
T00046834,C002947,2024-07-03,Core Platform,162.64,USD,succeeded,monthly
T00046835,C002947,2025-01-02,Core Platform,131.68,USD,succeeded,monthly
T00046836,C002947,2024-06-08,API Access,150.75,USD,succeeded,monthly
T00046837,C002947,2024-07-20,Analytics Add-on,124.72,USD,succeeded,annual
T00046838,C002947,2024-11-04,Core Platform,202.91,USD,succeeded,monthly
T00046839,C002947,2024-09-01,Core Platform,139.91,USD,succeeded,monthly
T00046840,C002948,2025-05-08,Core Platform,140.87,USD,succeeded,monthly
T00046841,C002948,2024-01-05,Core Platform,153.05,USD,succeeded,monthly
T00046842,C002948,2024-10-28,Support Plus,106.62,USD,succeeded,monthly
T00046843,C002948,2025-12-05,Core Platform,126.63,USD,succeeded,annual
T00046844,C002948,2025-11-05,Support Plus,100.93,USD,succeeded,annual
T00046845,C002948,2025-02-23,Core Platform,165.43,USD,failed,annual
T00046846,C002948,2025-01-09,Core Platform,142.73,USD,succeeded,annual
T00046847,C002948,2023-12-29,API Access,103.93,USD,failed,monthly
T00046848,C002948,2024-05-31,Core Platform,124.14,USD,succeeded,monthly
T00046849,C002948,2024-05-23,Storage Pack,94.99,USD,succeeded,monthly
T00046850,C002948,2025-08-24,Core Platform,132.68,USD,succeeded,monthly
T00046851,C002948,2025-05-13,Core Platform,100.71,USD,succeeded,monthly
T00046852,C002948,2024-06-04,Support Plus,175.24,USD,succeeded,monthly
T00046853,C002948,2025-10-09,Core Platform,91.45,USD,failed,monthly
T00046854,C002948,2025-12-25,Storage Pack,176.4,USD,succeeded,monthly
T00046855,C002949,2025-03-17,API Access,1218.29,USD,succeeded,monthly
T00046856,C002949,2025-04-06,Analytics Add-on,1333.34,USD,succeeded,annual
T00046857,C002949,2025-12-26,API Access,1273.14,USD,succeeded,annual
T00046858,C002949,2025-08-31,API Access,864.36,USD,succeeded,annual
T00046859,C002949,2025-02-11,API Access,934.6,USD,succeeded,annual
T00046860,C002949,2024-03-26,Storage Pack,1336.09,USD,succeeded,monthly
T00046861,C002949,2025-10-11,Storage Pack,985.64,USD,failed,annual
T00046862,C002949,2024-08-09,Support Plus,1151.8,USD,succeeded,monthly
T00046863,C002949,2024-07-21,Storage Pack,780.8,USD,succeeded,annual
T00046864,C002949,2025-05-22,Core Platform,1132.32,USD,succeeded,monthly
T00046865,C002949,2025-05-10,API Access,1529.48,USD,succeeded,monthly
T00046866,C002949,2024-04-01,Core Platform,1156.97,USD,succeeded,annual
T00046867,C002949,2024-05-20,Core Platform,1478.23,USD,succeeded,annual
T00046868,C002949,2025-07-15,Support Plus,1053.17,USD,succeeded,monthly
T00046869,C002949,2025-12-30,Core Platform,1379.94,USD,succeeded,monthly
T00046870,C002950,2025-02-08,Core Platform,40.04,USD,succeeded,monthly
T00046871,C002950,2025-10-22,Core Platform,-46.24,USD,refunded,monthly
T00046872,C002950,2025-07-07,Analytics Add-on,44.83,USD,failed,monthly
T00046873,C002950,2024-09-07,Support Plus,48.72,USD,succeeded,monthly
T00046874,C002950,2025-12-21,Core Platform,49.14,USD,succeeded,monthly
T00046875,C002950,2025-09-06,Core Platform,58.1,USD,succeeded,monthly
T00046876,C002950,2025-01-22,Analytics Add-on,53.58,USD,succeeded,monthly
T00046877,C002950,2024-07-31,Analytics Add-on,76.98,USD,succeeded,monthly
T00046878,C002950,2024-12-02,Storage Pack,66.19,USD,succeeded,monthly
T00046879,C002950,2024-09-16,Core Platform,71.09,USD,failed,monthly
T00046880,C002950,2025-09-22,Core Platform,57.84,USD,succeeded,monthly
T00046881,C002950,2024-01-27,Analytics Add-on,58.14,USD,succeeded,monthly
T00046882,C002950,2024-11-06,Support Plus,63.57,USD,succeeded,monthly
T00046883,C002951,2023-09-01,Storage Pack,58.46,USD,succeeded,monthly
T00046884,C002951,2024-09-27,API Access,51.19,USD,failed,monthly
T00046885,C002951,2024-01-25,Support Plus,48.24,USD,succeeded,annual
T00046886,C002951,2023-10-16,Analytics Add-on,40.0,USD,succeeded,monthly
T00046887,C002951,2024-04-21,API Access,61.92,USD,succeeded,monthly
T00046888,C002951,2022-04-26,Support Plus,70.03,USD,succeeded,monthly
T00046889,C002951,2023-10-10,Analytics Add-on,36.1,USD,succeeded,monthly
T00046890,C002951,2022-07-20,Core Platform,63.96,USD,succeeded,annual
T00046891,C002951,2023-07-01,API Access,36.7,USD,failed,monthly
T00046892,C002951,2024-04-28,Core Platform,59.87,USD,succeeded,annual
T00046893,C002951,2022-08-23,Storage Pack,64.65,USD,succeeded,annual
T00046894,C002951,2024-01-25,Support Plus,33.63,USD,succeeded,monthly
T00046895,C002951,2022-10-21,Core Platform,31.77,USD,succeeded,monthly
T00046896,C002951,2022-04-25,Core Platform,32.96,USD,succeeded,monthly
T00046897,C002951,2023-06-12,Storage Pack,44.89,USD,succeeded,monthly
T00046898,C002951,2023-01-05,Core Platform,59.61,USD,succeeded,annual
T00046899,C002951,2024-04-19,API Access,47.74,USD,succeeded,monthly
T00046900,C002951,2024-12-21,Core Platform,44.0,USD,succeeded,monthly
T00046901,C002951,2023-05-01,Core Platform,64.28,USD,succeeded,monthly
T00046902,C002951,2022-05-27,Storage Pack,70.39,USD,succeeded,annual
T00046903,C002951,2025-07-31,Support Plus,60.38,USD,succeeded,monthly
T00046904,C002951,2025-06-02,API Access,65.78,USD,succeeded,monthly
T00046905,C002951,2022-04-23,Core Platform,37.71,USD,succeeded,annual
T00046906,C002951,2023-03-13,Core Platform,58.5,USD,succeeded,monthly
T00046907,C002951,2022-10-10,Core Platform,69.71,USD,succeeded,annual
T00046908,C002951,2024-04-28,Support Plus,57.48,USD,succeeded,monthly
T00046909,C002952,2024-07-24,Analytics Add-on,223.13,USD,succeeded,monthly
T00046910,C002952,2024-04-06,Storage Pack,177.1,USD,succeeded,monthly
T00046911,C002952,2024-03-11,API Access,172.82,USD,succeeded,monthly
T00046912,C002952,2024-10-29,Core Platform,195.07,USD,succeeded,annual
T00046913,C002952,2025-11-24,Core Platform,187.37,USD,succeeded,annual
T00046914,C002952,2025-01-28,API Access,114.9,USD,succeeded,monthly
T00046915,C002952,2025-12-13,API Access,216.52,USD,failed,monthly
T00046916,C002952,2025-03-21,Core Platform,148.19,USD,succeeded,monthly
T00046917,C002952,2025-01-30,Analytics Add-on,223.91,USD,succeeded,annual
T00046918,C002952,2024-07-11,Core Platform,206.32,USD,succeeded,monthly
T00046919,C002952,2024-01-07,Core Platform,118.23,USD,succeeded,monthly
T00046920,C002952,2024-04-24,API Access,99.54,USD,succeeded,annual
T00046921,C002952,2025-04-15,API Access,209.33,USD,succeeded,monthly
T00046922,C002952,2024-08-08,Core Platform,103.33,USD,succeeded,monthly
T00046923,C002952,2024-11-21,Storage Pack,183.37,USD,succeeded,monthly
T00046924,C002952,2024-02-08,API Access,145.72,USD,succeeded,monthly
T00046925,C002952,2024-02-17,API Access,141.36,USD,succeeded,monthly
T00046926,C002953,2025-10-09,API Access,294.77,USD,succeeded,monthly
T00046927,C002953,2025-10-23,Core Platform,582.43,USD,succeeded,monthly
T00046928,C002953,2025-09-03,Core Platform,641.73,USD,succeeded,monthly
T00046929,C002953,2025-11-25,Support Plus,523.39,USD,succeeded,monthly
T00046930,C002954,2024-02-27,Core Platform,0.0,USD,succeeded,monthly
T00046931,C002954,2024-02-27,Core Platform,0.0,USD,succeeded,monthly
T00046932,C002954,2024-06-30,API Access,0.0,USD,succeeded,monthly
T00046933,C002954,2024-03-21,Core Platform,0.0,USD,succeeded,annual
T00046934,C002954,2025-06-29,API Access,23.9,USD,succeeded,annual
T00046935,C002954,2024-10-15,Core Platform,0.0,USD,succeeded,monthly
T00046936,C002954,2023-11-06,API Access,22.58,USD,succeeded,monthly
T00046937,C002954,2025-05-06,Core Platform,0.0,USD,succeeded,monthly
T00046938,C002954,2025-01-20,Core Platform,0.0,USD,succeeded,monthly
T00046939,C002954,2024-06-09,Analytics Add-on,9.94,USD,succeeded,monthly
T00046940,C002954,2025-11-15,API Access,12.25,USD,succeeded,monthly
T00046941,C002954,2025-07-04,API Access,7.37,USD,succeeded,monthly
T00046942,C002954,2025-04-12,Storage Pack,16.51,USD,succeeded,monthly
T00046943,C002954,2025-05-16,Core Platform,0.0,USD,succeeded,monthly
T00046944,C002954,2025-06-22,Analytics Add-on,5.72,USD,succeeded,monthly
T00046945,C002954,2025-08-23,Core Platform,0.0,USD,succeeded,monthly
T00046946,C002954,2025-03-30,Core Platform,0.0,USD,succeeded,annual
T00046947,C002955,2025-09-21,Storage Pack,71.12,USD,succeeded,annual
T00046948,C002955,2025-04-21,Support Plus,43.51,USD,succeeded,monthly
T00046949,C002955,2023-08-31,API Access,74.86,USD,succeeded,monthly
T00046950,C002955,2023-10-20,Storage Pack,70.74,USD,succeeded,monthly
T00046951,C002955,2024-05-08,Analytics Add-on,35.79,USD,succeeded,monthly
T00046952,C002955,2024-03-27,Core Platform,72.7,USD,succeeded,annual
T00046953,C002955,2025-03-04,Core Platform,65.3,USD,succeeded,monthly
T00046954,C002955,2023-07-23,Core Platform,38.64,USD,succeeded,monthly
T00046955,C002955,2024-08-29,Analytics Add-on,44.55,USD,succeeded,monthly
T00046956,C002955,2023-10-20,Analytics Add-on,49.18,USD,succeeded,monthly
T00046957,C002955,2024-02-02,Analytics Add-on,50.82,USD,succeeded,annual
T00046958,C002955,2024-12-23,API Access,46.62,USD,succeeded,monthly
T00046959,C002955,2025-10-19,Core Platform,36.23,USD,succeeded,monthly
T00046960,C002955,2023-03-30,Core Platform,59.31,USD,succeeded,monthly
T00046961,C002955,2023-08-20,Core Platform,64.57,USD,succeeded,monthly
T00046962,C002955,2025-03-14,Analytics Add-on,75.08,USD,succeeded,annual
T00046963,C002955,2024-09-12,Analytics Add-on,-61.17,USD,refunded,annual
T00046964,C002955,2024-06-01,Core Platform,75.43,USD,succeeded,annual
T00046965,C002955,2023-12-22,Analytics Add-on,38.54,USD,succeeded,monthly
T00046966,C002955,2025-10-24,Core Platform,64.76,USD,succeeded,monthly
T00046967,C002955,2023-11-24,Core Platform,56.29,USD,succeeded,monthly
T00046968,C002955,2023-04-26,Core Platform,51.36,USD,succeeded,monthly
T00046969,C002955,2025-04-22,Storage Pack,37.47,USD,succeeded,monthly
T00046970,C002955,2024-04-16,Storage Pack,67.39,USD,succeeded,monthly
T00046971,C002956,2025-12-22,Analytics Add-on,1366.78,USD,succeeded,monthly
T00046972,C002957,2022-06-21,Storage Pack,577.5,USD,succeeded,monthly
T00046973,C002957,2023-07-31,Core Platform,402.98,USD,succeeded,monthly
T00046974,C002957,2025-01-18,Core Platform,638.69,USD,succeeded,annual
T00046975,C002957,2023-11-30,Core Platform,293.31,USD,succeeded,monthly
T00046976,C002957,2024-08-04,Core Platform,412.19,USD,succeeded,monthly
T00046977,C002957,2023-11-29,Support Plus,624.18,USD,succeeded,annual
T00046978,C002957,2025-02-10,Core Platform,410.93,USD,succeeded,monthly
T00046979,C002957,2022-07-22,Core Platform,379.4,USD,succeeded,monthly
T00046980,C002957,2024-05-31,Core Platform,-620.71,USD,refunded,annual
T00046981,C002957,2022-10-07,Analytics Add-on,292.36,USD,succeeded,monthly
T00046982,C002957,2024-08-17,Support Plus,344.55,USD,succeeded,monthly
T00046983,C002957,2023-12-24,Analytics Add-on,316.44,USD,succeeded,annual
T00046984,C002957,2022-12-02,Support Plus,454.81,USD,succeeded,annual
T00046985,C002957,2025-04-01,Support Plus,328.71,USD,succeeded,monthly
T00046986,C002957,2024-07-27,Storage Pack,395.11,USD,succeeded,monthly
T00046987,C002957,2024-05-07,Storage Pack,590.08,USD,succeeded,monthly
T00046988,C002957,2022-06-13,Support Plus,508.93,USD,succeeded,monthly
T00046989,C002957,2025-06-12,Storage Pack,363.71,USD,succeeded,monthly
T00046990,C002957,2023-05-11,Analytics Add-on,490.01,USD,failed,monthly
T00046991,C002957,2025-12-17,Storage Pack,621.78,USD,succeeded,monthly
T00046992,C002957,2024-11-20,Support Plus,575.92,USD,succeeded,monthly
T00046993,C002957,2023-06-20,Core Platform,499.54,USD,succeeded,monthly
T00046994,C002957,2025-04-10,Storage Pack,371.31,USD,succeeded,monthly
T00046995,C002957,2024-11-22,Core Platform,321.33,USD,succeeded,monthly
T00046996,C002957,2025-07-28,Support Plus,396.72,USD,succeeded,monthly
T00046997,C002957,2024-03-09,Storage Pack,597.51,USD,succeeded,annual
T00046998,C002957,2025-08-18,Storage Pack,435.58,USD,succeeded,monthly
T00046999,C002957,2024-03-04,Core Platform,436.55,USD,succeeded,monthly
T00047000,C002957,2025-09-15,Core Platform,319.96,USD,succeeded,monthly
T00047001,C002957,2023-07-18,Analytics Add-on,487.32,USD,succeeded,annual
T00047002,C002958,2024-10-15,Support Plus,38.48,USD,succeeded,monthly
T00047003,C002958,2024-10-09,Core Platform,58.21,USD,succeeded,annual
T00047004,C002958,2024-10-17,API Access,46.94,USD,succeeded,monthly
T00047005,C002958,2023-12-16,Analytics Add-on,34.08,USD,succeeded,monthly
T00047006,C002958,2024-09-27,Core Platform,37.8,USD,succeeded,monthly
T00047007,C002959,2025-12-06,Core Platform,32.85,USD,succeeded,annual
T00047008,C002959,2025-03-18,Core Platform,48.84,USD,succeeded,monthly
T00047009,C002959,2024-02-16,Analytics Add-on,68.13,USD,succeeded,annual
T00047010,C002959,2024-10-01,Core Platform,36.51,USD,succeeded,monthly
T00047011,C002959,2025-01-15,Core Platform,38.53,USD,succeeded,annual
T00047012,C002959,2024-02-27,Storage Pack,62.13,USD,succeeded,monthly
T00047013,C002959,2024-05-08,Core Platform,69.74,USD,succeeded,monthly
T00047014,C002959,2024-06-07,Core Platform,57.47,USD,succeeded,monthly
T00047015,C002959,2024-03-13,Support Plus,51.38,USD,succeeded,monthly
T00047016,C002959,2024-12-29,Core Platform,69.86,USD,succeeded,monthly
T00047017,C002959,2025-09-28,Analytics Add-on,36.47,USD,succeeded,monthly
T00047018,C002959,2024-10-16,Core Platform,51.56,USD,succeeded,monthly
T00047019,C002959,2024-03-07,Core Platform,60.04,USD,succeeded,annual
T00047020,C002959,2025-06-08,API Access,39.32,USD,succeeded,monthly
T00047021,C002959,2025-02-13,Analytics Add-on,61.78,USD,succeeded,monthly
T00047022,C002959,2024-12-05,Storage Pack,65.59,USD,succeeded,monthly
T00047023,C002960,2024-03-08,Storage Pack,-217.74,USD,refunded,monthly
T00047024,C002960,2025-12-09,Core Platform,197.08,USD,succeeded,monthly
T00047025,C002960,2025-01-08,API Access,184.85,USD,succeeded,monthly
T00047026,C002960,2024-09-11,Core Platform,127.35,USD,succeeded,monthly
T00047027,C002960,2025-03-07,API Access,-226.55,USD,refunded,monthly
T00047028,C002960,2024-10-04,Core Platform,100.38,USD,succeeded,monthly
T00047029,C002960,2025-07-13,Core Platform,181.43,USD,succeeded,monthly
T00047030,C002960,2024-03-17,Support Plus,146.49,USD,succeeded,monthly
T00047031,C002960,2024-05-28,Core Platform,227.01,USD,succeeded,monthly
T00047032,C002960,2025-05-22,API Access,105.96,USD,succeeded,monthly
