event_id,customer_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,category,channel,csat,resolved_hours,age_hours,is_open,sla_breach,sla_status,segment,region,plan
E00004509,C002609,2024-02-21 07:28:00,2024-02-22 03:19:28,2024-02-23 07:28:00,2024-02-21,resolved,medium,How-to,How-to,portal,4.0,19.9,19.86,0,False,within_sla,SMB,APAC,Pro
E00004510,C002609,2024-12-01 15:03:00,2024-12-01 21:58:55,2024-12-02 15:03:00,2024-12-01,resolved,high,Outage,Outage,email,4.0,6.9,6.93,0,False,within_sla,SMB,APAC,Pro
E00004511,C002610,2025-04-03 12:39:00,2025-04-04 01:30:14,2025-04-04 12:39:00,2025-04-03,resolved,high,Bug,Bug,chat,5.0,12.9,12.85,0,False,within_sla,Startup,North America,Business
E00004512,C002610,2025-07-06 00:00:00,2025-07-07 19:23:32,2025-07-09 00:00:00,2025-07-06,resolved,low,Billing,Billing,phone,4.0,43.4,43.39,0,False,within_sla,Startup,North America,Business
E00004513,C002612,2025-09-15 21:28:00,2025-09-16 11:27:49,2025-09-17 21:28:00,2025-09-15,resolved,medium,Bug,Bug,email,5.0,14.0,14.0,0,False,within_sla,SMB,North America,Starter
E00004514,C002612,2025-08-31 13:45:00,,2025-09-02 13:45:00,2025-08-31,escalated,medium,Outage,Outage,phone,,,2938.25,1,True,pending_beyond_sla,SMB,North America,Starter
E00004515,C002612,2025-09-12 01:53:00,2025-09-17 23:46:41,2025-09-14 01:53:00,2025-09-12,closed_unresolved,medium,How-to,How-to,email,2.0,141.9,141.89,0,True,beyond_sla,SMB,North America,Starter
E00004516,C002612,2025-10-13 01:56:00,2025-10-15 18:01:46,2025-10-14 01:56:00,2025-10-13,resolved,high,How-to,How-to,chat,3.0,64.1,64.1,0,True,beyond_sla,SMB,North America,Starter
E00004517,C002613,2024-03-04 17:32:00,2024-03-05 09:18:05,2024-03-07 17:32:00,2024-03-04,resolved,low,Bug,Bug,chat,4.0,15.8,15.77,0,False,within_sla,SMB,North America,Enterprise
E00004518,C002613,2024-03-02 00:15:00,2024-03-03 05:39:43,2024-03-04 00:15:00,2024-03-02,resolved,medium,How-to,How-to,chat,4.0,29.4,29.41,0,False,within_sla,SMB,North America,Enterprise
E00004519,C002615,2025-04-03 20:17:00,2025-04-04 03:12:31,2025-04-04 04:17:00,2025-04-03,resolved,critical,Bug,Bug,phone,4.0,6.9,6.93,0,False,within_sla,Enterprise,North America,Free
E00004520,C002615,2025-05-12 01:48:00,,2025-05-15 01:48:00,2025-05-12,pending,low,Billing,Billing,phone,,,5614.2,1,True,pending_beyond_sla,Enterprise,North America,Free
E00004521,C002615,2022-07-27 00:06:00,2022-07-27 20:38:08,2022-07-28 00:06:00,2022-07-27,resolved,high,How-to,How-to,chat,5.0,20.5,20.54,0,False,within_sla,Enterprise,North America,Free
E00004522,C002616,2025-08-01 22:04:00,2025-08-03 15:30:57,2025-08-04 22:04:00,2025-08-01,resolved,low,Billing,Billing,email,5.0,41.4,41.45,0,False,within_sla,Startup,Europe,Pro
E00004523,C002616,2025-03-07 18:15:00,2025-03-07 22:38:54,2025-03-08 02:15:00,2025-03-07,resolved,critical,Outage,Outage,phone,4.0,4.4,4.4,0,False,within_sla,Startup,Europe,Pro
E00004524,C002616,2025-08-29 07:49:00,2025-09-06 12:21:03,2025-09-01 07:49:00,2025-08-29,closed_unresolved,low,Bug,Bug,email,1.0,196.5,196.53,0,True,beyond_sla,Startup,Europe,Pro
E00004525,C002617,2025-11-24 10:19:00,2025-11-26 19:55:33,2025-11-27 10:19:00,2025-11-24,resolved,low,Billing,Billing,chat,4.0,57.6,57.61,0,False,within_sla,SMB,LATAM,Free
E00004526,C002617,2025-12-04 20:56:00,2025-12-08 20:07:10,2025-12-07 20:56:00,2025-12-04,resolved,low,Billing,Billing,portal,4.0,95.2,95.19,0,True,beyond_sla,SMB,LATAM,Free
E00004527,C002618,2023-11-23 21:44:00,2023-11-23 22:31:17,2023-11-24 21:44:00,2023-11-23,resolved,high,Billing,Billing,chat,5.0,0.8,0.79,0,False,within_sla,SMB,Europe,Enterprise
E00004528,C002618,2024-09-24 15:25:00,2024-09-26 20:28:35,2024-09-27 15:25:00,2024-09-24,resolved,low,How-to,How-to,phone,5.0,53.1,53.06,0,False,within_sla,SMB,Europe,Enterprise
E00004529,C002618,2022-09-10 02:27:00,2022-09-15 02:52:34,2022-09-13 02:27:00,2022-09-10,resolved,low,How-to,How-to,chat,2.0,120.4,120.43,0,True,beyond_sla,SMB,Europe,Enterprise
E00004530,C002618,2024-08-14 18:44:00,2024-08-14 20:29:07,2024-08-16 18:44:00,2024-08-14,resolved,medium,How-to,How-to,phone,3.0,1.8,1.75,0,False,within_sla,SMB,Europe,Enterprise
E00004531,C002619,2024-08-28 04:18:00,2024-08-28 15:53:36,2024-08-29 04:18:00,2024-08-28,resolved,high,Bug,Bug,chat,5.0,11.6,11.59,0,False,within_sla,Enterprise,Europe,Starter
E00004532,C002619,2024-08-23 03:26:00,2024-08-23 16:18:21,2024-08-25 03:26:00,2024-08-23,resolved,medium,Feature Request,Feature Request,portal,4.0,12.9,12.87,0,False,within_sla,Enterprise,Europe,Starter
E00004533,C002619,2024-11-11 19:21:00,2024-11-12 14:15:19,2024-11-12 19:21:00,2024-11-11,resolved,high,Bug,Bug,email,4.0,18.9,18.91,0,False,within_sla,Enterprise,Europe,Starter
E00004534,C002620,2025-12-01 06:04:00,2025-12-01 12:23:00,2025-12-03 06:04:00,2025-12-01,resolved,medium,How-to,How-to,email,5.0,6.3,6.32,0,False,within_sla,SMB,North America,Starter
E00004535,C002620,2025-09-22 15:08:00,2025-09-23 22:10:44,2025-09-24 15:08:00,2025-09-22,resolved,medium,How-to,How-to,phone,5.0,31.0,31.05,0,False,within_sla,SMB,North America,Starter
E00004536,C002620,2025-10-05 18:57:00,,2025-10-07 18:57:00,2025-10-05,pending,medium,Bug,Bug,portal,,,2093.05,1,True,pending_beyond_sla,SMB,North America,Starter
E00004537,C002621,2025-06-27 09:58:00,2025-06-27 23:18:53,2025-06-28 09:58:00,2025-06-27,resolved,high,Feature Request,Feature Request,email,4.0,13.3,13.35,0,False,within_sla,SMB,North America,Starter
E00004538,C002621,2025-07-08 16:22:00,2025-07-09 21:04:35,2025-07-10 16:22:00,2025-07-08,resolved,medium,How-to,How-to,email,5.0,28.7,28.71,0,False,within_sla,SMB,North America,Starter
E00004539,C002622,2024-02-18 07:13:00,2024-02-20 13:28:59,2024-02-21 07:13:00,2024-02-18,resolved,low,How-to,How-to,portal,4.0,54.3,54.27,0,False,within_sla,Mid-Market,North America,Pro
E00004540,C002622,2023-07-30 20:11:00,2023-07-31 03:37:11,2023-07-31 20:11:00,2023-07-30,resolved,high,How-to,How-to,email,4.0,7.4,7.44,0,False,within_sla,Mid-Market,North America,Pro
E00004541,C002622,2025-05-15 15:30:00,2025-05-15 18:57:43,2025-05-15 23:30:00,2025-05-15,resolved,critical,How-to,How-to,portal,5.0,3.5,3.46,0,False,within_sla,Mid-Market,North America,Pro
E00004542,C002622,2025-09-08 18:43:00,2025-09-11 12:54:20,2025-09-11 18:43:00,2025-09-08,resolved,low,Bug,Bug,email,5.0,66.2,66.19,0,False,within_sla,Mid-Market,North America,Pro
E00004543,C002622,2023-08-16 06:49:00,2023-08-23 04:57:47,2023-08-19 06:49:00,2023-08-16,resolved,low,Bug,Bug,email,3.0,166.1,166.15,0,True,beyond_sla,Mid-Market,North America,Pro
E00004544,C002623,2024-03-09 13:34:00,2024-03-12 08:31:41,2024-03-12 13:34:00,2024-03-09,resolved,low,Bug,Bug,email,5.0,67.0,66.96,0,False,within_sla,SMB,North America,Free
E00004545,C002624,2025-11-14 22:48:00,2025-11-15 07:59:15,2025-11-15 22:48:00,2025-11-14,resolved,high,Feature Request,Feature Request,email,4.0,9.2,9.19,0,False,within_sla,SMB,North America,Business
E00004546,C002624,2025-11-25 22:51:00,2025-11-26 07:16:13,2025-11-26 22:51:00,2025-11-25,resolved,high,Outage,Outage,email,5.0,8.4,8.42,0,False,within_sla,SMB,North America,Business
E00004547,C002625,2025-08-17 23:06:00,2025-08-18 19:07:26,2025-08-19 23:06:00,2025-08-17,resolved,medium,Bug,Bug,portal,5.0,20.0,20.02,0,False,within_sla,SMB,North America,Pro
E00004548,C002625,2025-09-22 00:30:00,2025-09-22 20:46:34,2025-09-24 00:30:00,2025-09-22,resolved,medium,Bug,Bug,phone,5.0,20.3,20.28,0,False,within_sla,SMB,North America,Pro
E00004549,C002625,2025-11-26 05:49:00,2025-11-26 09:39:16,2025-11-27 05:49:00,2025-11-26,resolved,high,Billing,Billing,chat,4.0,3.8,3.84,0,False,within_sla,SMB,North America,Pro
E00004550,C002626,2025-12-28 10:27:00,2025-12-30 23:19:39,2025-12-31 10:27:00,2025-12-28,resolved,low,How-to,How-to,portal,4.0,60.9,60.88,0,False,within_sla,Enterprise,North America,Pro
E00004551,C002626,2025-02-14 12:27:00,2025-02-15 02:54:47,2025-02-15 12:27:00,2025-02-14,resolved,high,How-to,How-to,phone,5.0,14.5,14.46,0,False,within_sla,Enterprise,North America,Pro
E00004552,C002626,2024-05-20 19:23:00,2024-05-27 12:37:54,2024-05-23 19:23:00,2024-05-20,resolved,low,Feature Request,Feature Request,email,3.0,161.2,161.25,0,True,beyond_sla,Enterprise,North America,Pro
E00004553,C002627,2025-12-12 06:34:00,2025-12-12 11:51:38,2025-12-13 06:34:00,2025-12-12,resolved,high,Billing,Billing,phone,4.0,5.3,5.29,0,False,within_sla,SMB,North America,Business
E00004554,C002628,2023-06-16 13:49:00,2023-06-16 17:29:13,2023-06-19 13:49:00,2023-06-16,resolved,low,Bug,Bug,email,3.0,3.7,3.67,0,False,within_sla,Mid-Market,LATAM,Starter
E00004555,C002628,2023-10-07 02:27:00,2023-10-08 22:15:06,2023-10-10 02:27:00,2023-10-07,resolved,low,Bug,Bug,chat,3.0,43.8,43.8,0,False,within_sla,Mid-Market,LATAM,Starter
E00004556,C002628,2025-05-08 22:28:00,2025-05-10 12:24:03,2025-05-10 22:28:00,2025-05-08,resolved,medium,Billing,Billing,email,4.0,37.9,37.93,0,False,within_sla,Mid-Market,LATAM,Starter
E00004557,C002629,2024-10-24 11:20:00,,2024-10-27 11:20:00,2024-10-24,escalated,low,Billing,Billing,email,,,10404.67,1,True,pending_beyond_sla,Startup,North America,Starter
E00004558,C002629,2024-10-02 18:09:00,2024-10-04 14:25:32,2024-10-04 18:09:00,2024-10-02,resolved,medium,Bug,Bug,chat,5.0,44.3,44.28,0,False,within_sla,Startup,North America,Starter
E00004559,C002630,2025-09-24 19:41:00,2025-09-25 22:57:59,2025-09-26 19:41:00,2025-09-24,resolved,medium,Feature Request,Feature Request,chat,4.0,27.3,27.28,0,False,within_sla,Startup,North America,Starter
E00004560,C002631,2025-09-22 22:31:00,2025-09-23 15:00:01,2025-09-23 22:31:00,2025-09-22,resolved,high,Feature Request,Feature Request,email,3.0,16.5,16.48,0,False,within_sla,Mid-Market,APAC,Business
E00004561,C002632,2025-01-15 23:53:00,2025-01-20 02:08:56,2025-01-18 23:53:00,2025-01-15,resolved,low,How-to,How-to,chat,3.0,98.3,98.27,0,True,beyond_sla,Mid-Market,North America,Free
E00004562,C002633,2025-09-20 09:31:00,2025-09-21 11:22:26,2025-09-23 09:31:00,2025-09-20,resolved,low,Bug,Bug,chat,4.0,25.9,25.86,0,False,within_sla,Mid-Market,Europe,Business
E00004563,C002633,2025-12-01 05:06:00,2025-12-01 12:14:17,2025-12-01 13:06:00,2025-12-01,resolved,critical,Feature Request,Feature Request,email,5.0,7.1,7.14,0,False,within_sla,Mid-Market,Europe,Business
E00004564,C002633,2025-10-26 07:35:00,,2025-10-28 07:35:00,2025-10-26,pending,medium,Billing,Billing,chat,,,1600.42,1,True,pending_beyond_sla,Mid-Market,Europe,Business
E00004565,C002634,2024-05-04 07:26:00,2024-05-06 01:07:45,2024-05-05 07:26:00,2024-05-04,resolved,high,Billing,Billing,email,2.0,41.7,41.7,0,True,beyond_sla,SMB,APAC,Pro
E00004566,C002634,2025-09-08 00:15:00,2025-09-09 19:24:27,2025-09-10 00:15:00,2025-09-08,resolved,medium,How-to,How-to,phone,3.0,43.2,43.16,0,False,within_sla,SMB,APAC,Pro
E00004567,C002634,2025-11-03 08:38:00,,2025-11-05 08:38:00,2025-11-03,pending,medium,Billing,Billing,phone,,,1407.37,1,True,pending_beyond_sla,SMB,APAC,Pro
E00004568,C002634,2025-11-20 13:21:00,2025-11-21 06:16:18,2025-11-22 13:21:00,2025-11-20,resolved,medium,How-to,How-to,email,5.0,16.9,16.92,0,False,within_sla,SMB,APAC,Pro
E00004569,C002635,2025-01-11 02:04:00,2025-01-12 21:09:26,2025-01-13 02:04:00,2025-01-11,resolved,medium,Billing,Billing,email,4.0,43.1,43.09,0,False,within_sla,Startup,Europe,Pro
E00004570,C002635,2025-09-14 03:49:00,2025-09-15 05:35:24,2025-09-16 03:49:00,2025-09-14,resolved,medium,Outage,Outage,chat,5.0,25.8,25.77,0,False,within_sla,Startup,Europe,Pro
E00004571,C002636,2022-06-23 23:45:00,,2022-06-25 23:45:00,2022-06-23,pending,medium,Billing,Billing,phone,,,30888.25,1,True,pending_beyond_sla,SMB,North America,Pro
E00004572,C002638,2025-01-21 15:30:00,2025-01-22 18:01:45,2025-01-23 15:30:00,2025-01-21,resolved,medium,How-to,How-to,email,3.0,26.5,26.53,0,False,within_sla,Enterprise,APAC,Starter
E00004573,C002639,2024-08-20 13:47:00,2024-08-20 20:37:26,2024-08-20 21:47:00,2024-08-20,resolved,critical,Feature Request,Feature Request,email,4.0,6.8,6.84,0,False,within_sla,Mid-Market,North America,Business
E00004574,C002641,2023-01-29 05:47:00,2023-01-30 23:11:24,2023-01-31 05:47:00,2023-01-29,resolved,medium,Feature Request,Feature Request,chat,5.0,41.4,41.41,0,False,within_sla,SMB,North America,Pro
E00004575,C002643,2025-02-18 00:24:00,2025-02-18 03:54:52,2025-02-19 00:24:00,2025-02-18,resolved,high,Billing,Billing,email,4.0,3.5,3.51,0,False,within_sla,Mid-Market,North America,Free
E00004576,C002643,2025-03-07 22:55:00,2025-03-10 15:09:19,2025-03-10 22:55:00,2025-03-07,resolved,low,Bug,Bug,chat,5.0,64.2,64.24,0,False,within_sla,Mid-Market,North America,Free
E00004577,C002644,2024-06-21 20:23:00,2024-06-22 13:21:30,2024-06-23 20:23:00,2024-06-21,resolved,medium,Bug,Bug,phone,4.0,17.0,16.98,0,False,within_sla,Startup,North America,Starter
E00004578,C002645,2025-07-17 07:57:00,2025-07-18 12:05:40,2025-07-20 07:57:00,2025-07-17,resolved,low,Outage,Outage,email,4.0,28.1,28.14,0,False,within_sla,Mid-Market,Europe,Starter
E00004579,C002645,2024-01-22 13:16:00,2024-01-23 05:36:10,2024-01-24 13:16:00,2024-01-22,resolved,medium,Feature Request,Feature Request,email,5.0,16.3,16.34,0,False,within_sla,Mid-Market,Europe,Starter
E00004580,C002646,2022-03-13 16:56:00,,2022-03-16 16:56:00,2022-03-13,escalated,low,How-to,How-to,email,,,33343.07,1,True,pending_beyond_sla,Startup,LATAM,Free
E00004581,C002646,2022-07-19 10:16:00,2022-07-20 04:39:28,2022-07-20 10:16:00,2022-07-19,resolved,high,How-to,How-to,portal,5.0,18.4,18.39,0,False,within_sla,Startup,LATAM,Free
E00004582,C002647,2024-07-13 03:52:00,2024-07-15 19:56:01,2024-07-16 03:52:00,2024-07-13,resolved,low,Outage,Outage,email,4.0,64.1,64.07,0,False,within_sla,Startup,North America,Enterprise
E00004583,C002648,2025-05-08 10:32:00,2025-05-09 20:10:36,2025-05-10 10:32:00,2025-05-08,resolved,medium,Outage,Outage,portal,5.0,33.6,33.64,0,False,within_sla,SMB,North America,Enterprise
E00004584,C002648,2025-02-15 22:28:00,2025-02-16 22:41:55,2025-02-18 22:28:00,2025-02-15,resolved,low,Feature Request,Feature Request,portal,5.0,24.2,24.23,0,False,within_sla,SMB,North America,Enterprise
E00004585,C002648,2025-05-20 15:03:00,2025-05-21 01:31:59,2025-05-23 15:03:00,2025-05-20,resolved,low,Billing,Billing,chat,4.0,10.5,10.48,0,False,within_sla,SMB,North America,Enterprise
E00004586,C002650,2024-07-03 21:25:00,2024-07-05 01:12:37,2024-07-06 21:25:00,2024-07-03,resolved,low,How-to,How-to,chat,5.0,27.8,27.79,0,False,within_sla,Mid-Market,Europe,Enterprise
E00004587,C002650,2023-10-28 12:39:00,2023-10-28 15:42:01,2023-10-30 12:39:00,2023-10-28,resolved,medium,Bug,Bug,chat,5.0,3.1,3.05,0,False,within_sla,Mid-Market,Europe,Enterprise
E00004588,C002650,2025-04-07 16:13:00,2025-04-09 14:22:35,2025-04-10 16:13:00,2025-04-07,resolved,low,How-to,How-to,chat,4.0,46.2,46.16,0,False,within_sla,Mid-Market,Europe,Enterprise
E00004589,C002650,2025-09-07 05:20:00,2025-09-11 04:38:00,2025-09-09 05:20:00,2025-09-07,resolved,medium,How-to,How-to,chat,2.0,95.3,95.3,0,True,beyond_sla,Mid-Market,Europe,Enterprise
E00004590,C002650,2025-09-14 10:02:00,,2025-09-16 10:02:00,2025-09-14,pending,medium,Billing,Billing,chat,,,2605.97,1,True,pending_beyond_sla,Mid-Market,Europe,Enterprise
E00004591,C002651,2025-11-06 02:40:00,2025-11-07 07:43:32,2025-11-08 02:40:00,2025-11-06,resolved,medium,Bug,Bug,email,3.0,29.1,29.06,0,False,within_sla,SMB,Europe,Free
E00004592,C002651,2025-08-15 14:02:00,2025-08-17 16:48:55,2025-08-18 14:02:00,2025-08-15,resolved,low,Billing,Billing,email,5.0,50.8,50.78,0,False,within_sla,SMB,Europe,Free
E00004593,C002651,2025-06-19 01:28:00,2025-06-19 11:01:04,2025-06-21 01:28:00,2025-06-19,resolved,medium,How-to,How-to,phone,4.0,9.6,9.55,0,False,within_sla,SMB,Europe,Free
E00004594,C002652,2025-10-16 02:30:00,,2025-10-17 02:30:00,2025-10-16,pending,high,Outage,Outage,chat,,,1845.5,1,True,pending_beyond_sla,Enterprise,APAC,Enterprise
E00004595,C002653,2025-12-08 15:15:00,2025-12-09 00:12:32,2025-12-11 15:15:00,2025-12-08,resolved,low,Feature Request,Feature Request,email,5.0,9.0,8.96,0,False,within_sla,SMB,North America,Business
E00004596,C002656,2024-09-27 13:46:00,2024-09-29 07:03:30,2024-09-30 13:46:00,2024-09-27,resolved,low,Feature Request,Feature Request,chat,5.0,41.3,41.29,0,False,within_sla,Enterprise,North America,Business
E00004597,C002657,2022-05-03 10:28:00,2022-05-03 11:54:52,2022-05-06 10:28:00,2022-05-03,resolved,low,Billing,Billing,phone,5.0,1.4,1.45,0,False,within_sla,Mid-Market,Europe,Starter
E00004598,C002657,2025-07-06 17:10:00,2025-07-07 17:09:08,2025-07-09 17:10:00,2025-07-06,resolved,low,How-to,How-to,phone,5.0,24.0,23.99,0,False,within_sla,Mid-Market,Europe,Starter
E00004599,C002658,2023-07-17 05:07:00,2023-07-19 10:01:34,2023-07-18 05:07:00,2023-07-17,resolved,high,How-to,How-to,phone,2.0,52.9,52.91,0,True,beyond_sla,SMB,APAC,Starter
E00004600,C002658,2023-10-19 16:23:00,,2023-10-21 16:23:00,2023-10-19,pending,medium,How-to,How-to,email,,,19303.62,1,True,pending_beyond_sla,SMB,APAC,Starter
E00004601,C002658,2024-05-31 22:22:00,2024-06-01 02:49:38,2024-06-01 22:22:00,2024-05-31,resolved,high,Billing,Billing,email,5.0,4.5,4.46,0,False,within_sla,SMB,APAC,Starter
E00004602,C002658,2023-04-04 20:37:00,2023-04-05 18:26:35,2023-04-06 20:37:00,2023-04-04,resolved,medium,Billing,Billing,chat,4.0,21.8,21.83,0,False,within_sla,SMB,APAC,Starter
E00004603,C002660,2024-01-30 17:31:00,2024-02-01 23:35:28,2024-02-02 17:31:00,2024-01-30,resolved,low,Feature Request,Feature Request,chat,4.0,54.1,54.07,0,False,within_sla,Mid-Market,APAC,Free
E00004604,C002661,2025-01-25 18:44:00,2025-01-26 05:25:50,2025-01-28 18:44:00,2025-01-25,resolved,low,How-to,How-to,chat,5.0,10.7,10.7,0,False,within_sla,Startup,North America,Free
E00004605,C002661,2025-06-27 15:45:00,2025-06-27 16:23:02,2025-06-30 15:45:00,2025-06-27,resolved,low,How-to,How-to,chat,5.0,0.6,0.63,0,False,within_sla,Startup,North America,Free
E00004606,C002662,2025-10-04 09:11:00,,2025-10-05 09:11:00,2025-10-04,pending,high,How-to,How-to,phone,,,2126.82,1,True,pending_beyond_sla,Startup,Europe,Starter
E00004607,C002663,2023-05-22 22:44:00,2023-05-25 09:06:30,2023-05-25 22:44:00,2023-05-22,resolved,low,Feature Request,Feature Request,email,4.0,58.4,58.38,0,False,within_sla,Mid-Market,North America,Business
E00004608,C002663,2023-04-06 04:24:00,2023-04-07 18:01:03,2023-04-08 04:24:00,2023-04-06,resolved,medium,Bug,Bug,email,5.0,37.6,37.62,0,False,within_sla,Mid-Market,North America,Business
E00004609,C002663,2023-06-20 10:31:00,2023-06-22 01:51:28,2023-06-23 10:31:00,2023-06-20,resolved,low,Bug,Bug,chat,4.0,39.3,39.34,0,False,within_sla,Mid-Market,North America,Business
E00004610,C002664,2025-07-06 11:27:00,2025-07-07 20:56:18,2025-07-09 11:27:00,2025-07-06,resolved,low,Outage,Outage,chat,4.0,33.5,33.49,0,False,within_sla,SMB,Europe,Starter
E00004611,C002664,2025-04-24 17:18:00,2025-04-25 13:35:32,2025-04-27 17:18:00,2025-04-24,resolved,low,Billing,Billing,chat,4.0,20.3,20.29,0,False,within_sla,SMB,Europe,Starter
E00004612,C002664,2024-05-26 07:15:00,,2024-05-28 07:15:00,2024-05-26,pending,medium,Bug,Bug,portal,,,14032.75,1,True,pending_beyond_sla,SMB,Europe,Starter
E00004613,C002665,2025-05-29 08:06:00,2025-05-29 13:55:54,2025-05-30 08:06:00,2025-05-29,resolved,high,Feature Request,Feature Request,chat,4.0,5.8,5.83,0,False,within_sla,SMB,North America,Pro
E00004614,C002665,2025-03-30 21:30:00,2025-03-31 15:44:30,2025-03-31 21:30:00,2025-03-30,resolved,high,Feature Request,Feature Request,phone,4.0,18.2,18.24,0,False,within_sla,SMB,North America,Pro
E00004615,C002665,2024-04-23 08:38:00,2024-04-26 13:42:22,2024-04-25 08:38:00,2024-04-23,resolved,medium,How-to,How-to,portal,3.0,77.1,77.07,0,True,beyond_sla,SMB,North America,Pro
E00004616,C002665,2024-04-27 06:06:00,2024-04-28 13:39:02,2024-04-29 06:06:00,2024-04-27,resolved,medium,Bug,Bug,chat,5.0,31.6,31.55,0,False,within_sla,SMB,North America,Pro
E00004617,C002667,2023-07-20 08:09:00,2023-07-21 16:02:19,2023-07-23 08:09:00,2023-07-20,resolved,low,How-to,How-to,email,4.0,31.9,31.89,0,False,within_sla,Mid-Market,LATAM,Starter
E00004618,C002667,2023-07-30 23:43:00,2023-07-31 15:35:53,2023-07-31 23:43:00,2023-07-30,resolved,high,How-to,How-to,email,5.0,15.9,15.88,0,False,within_sla,Mid-Market,LATAM,Starter
E00004619,C002667,2023-08-21 19:18:00,,2023-08-23 19:18:00,2023-08-21,pending,medium,Feature Request,Feature Request,chat,,,20716.7,1,True,pending_beyond_sla,Mid-Market,LATAM,Starter
E00004620,C002667,2023-09-17 02:22:00,2023-09-22 10:04:46,2023-09-19 02:22:00,2023-09-17,closed_unresolved,medium,Billing,Billing,email,2.0,127.7,127.71,0,True,beyond_sla,Mid-Market,LATAM,Starter
E00004621,C002668,2025-11-02 08:16:00,2025-11-06 22:30:36,2025-11-05 08:16:00,2025-11-02,resolved,low,Bug,Bug,email,3.0,110.2,110.24,0,True,beyond_sla,SMB,APAC,Pro
E00004622,C002668,2025-12-08 03:51:00,2025-12-09 13:11:42,2025-12-11 03:51:00,2025-12-08,resolved,low,Outage,Outage,email,4.0,33.3,33.34,0,False,within_sla,SMB,APAC,Pro
E00004623,C002669,2025-01-24 11:16:00,2025-01-25 13:30:26,2025-01-27 11:16:00,2025-01-24,resolved,low,How-to,How-to,chat,4.0,26.2,26.24,0,False,within_sla,Mid-Market,APAC,Free
E00004624,C002669,2025-09-02 10:19:00,2025-09-05 04:14:07,2025-09-05 10:19:00,2025-09-02,resolved,low,Feature Request,Feature Request,portal,5.0,65.9,65.92,0,False,within_sla,Mid-Market,APAC,Free
E00004625,C002669,2024-09-20 13:26:00,2024-09-21 01:40:30,2024-09-22 13:26:00,2024-09-20,resolved,medium,Bug,Bug,phone,4.0,12.2,12.24,0,False,within_sla,Mid-Market,APAC,Free
E00004626,C002670,2025-10-15 17:54:00,2025-10-16 05:11:36,2025-10-17 17:54:00,2025-10-15,resolved,medium,How-to,How-to,email,3.0,11.3,11.29,0,False,within_sla,Mid-Market,North America,Pro
