customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date,lifetime_revenue,txn_count,last_txn_date,first_txn_date,avg_txn_amount,total_tickets,avg_resolve_hours,critical_tickets,days_since_last_txn,is_active,customer_health_score
C003213,2023-05-05,Startup,Europe,Starter,Paid Search,7,55.54,971,7.0,0,26.3,0.127,0,0,,2025-12-31,1125.1200000000001,21,2025-10-17,2023-05-07,53.58,0,0.0,0,75.0,1,47.7
C003214,2025-10-11,SMB,North America,Pro,Partner,10,167.47,81,5.0,4,8.0,0.633,0,0,,2025-12-31,228.46,1,2025-12-21,2025-12-21,228.46,6,24.0,0,10.0,1,53.3
C003215,2024-03-14,Enterprise,Europe,Pro,Referral,69,144.4,657,7.0,0,47.6,0.221,0,0,,2025-12-31,1418.95,10,2025-12-24,2024-04-25,141.9,1,7.6,0,7.0,1,52.6
C003216,2023-01-14,Mid-Market,North America,Starter,Organic,18,47.43,1082,9.0,1,28.5,0.218,0,0,,2025-12-31,960.77,22,2025-12-14,2023-01-24,43.67,1,6.5,0,17.0,1,50.9
C003217,2022-01-08,Startup,Europe,Free,Paid Search,1,0.0,1453,26.0,4,78.1,0.323,0,0,,2025-12-31,89.09,28,2025-12-29,2022-02-16,3.18,4,16.3,0,2.0,0,69.7
C003218,2023-09-07,Startup,APAC,Business,Referral,7,438.55,846,5.6,1,37.1,0.664,1,1,2023-12-23,2025-12-31,1000.3199999999999,2,2023-11-09,2023-09-21,500.16,2,24.7,0,783.0,0,60.1
C003219,2025-11-10,Enterprise,North America,Pro,Sales,264,154.72,51,19.0,0,-28.7,0.446,0,0,,2025-12-31,163.78,1,2025-12-29,2025-12-29,163.78,0,0.0,0,2.0,1,62.5
C003220,2023-09-11,Enterprise,Europe,Pro,Organic,151,145.86,842,1.0,1,-10.3,0.384,0,0,,2025-12-31,3353.21,24,2025-12-16,2023-10-17,139.72,1,21.0,0,15.0,1,44.9
C003221,2024-09-27,SMB,North America,Business,Organic,3,417.79,460,0.0,0,87.4,0.478,0,0,,2025-12-31,3016.17,8,2025-12-24,2024-09-27,377.02,0,0.0,0,7.0,1,58.1
C003222,2022-12-28,Enterprise,North America,Free,Paid Search,153,0.0,1099,9.0,1,26.0,0.652,0,0,,2025-12-31,82.32,22,2025-12-18,2023-01-17,3.74,1,2.5,0,13.0,0,63.7
C003223,2025-01-14,Enterprise,North America,Business,Organic,104,433.6,351,24.0,2,41.0,0.548,0,0,,2025-12-31,1582.88,3,2025-11-04,2025-05-12,527.63,3,57.2,0,57.0,1,74.0
C003224,2025-01-14,Startup,North America,Business,Organic,1,432.51,351,0.0,1,35.2,0.239,0,0,,2025-12-31,4894.61,11,2025-12-29,2025-01-24,444.96,1,39.3,0,2.0,1,44.2
C003225,2024-05-19,Startup,LATAM,Enterprise,Paid Search,3,1134.05,591,21.0,1,70.4,0.631,0,0,,2025-12-31,10922.56,9,2025-11-28,2024-06-10,1213.62,2,11.6,1,33.0,1,78.2
C003226,2025-01-08,Startup,LATAM,Starter,Partner,7,57.26,357,22.0,2,-12.7,0.512,0,0,,2025-12-31,522.16,8,2025-12-03,2025-01-29,65.27,2,6.4,0,28.0,1,65.7
C003227,2024-04-07,SMB,APAC,Starter,Paid Search,12,54.89,633,7.0,1,68.2,0.734,0,0,,2025-12-31,564.13,10,2025-09-27,2024-05-03,56.41,3,14.0,0,95.0,1,68.6
C003228,2023-06-25,Mid-Market,Europe,Pro,Paid Search,71,177.19,920,3.0,3,66.5,0.378,0,0,,2025-12-31,2808.01,17,2025-12-13,2023-07-16,165.18,4,10.0,0,18.0,1,51.2
C003229,2024-11-21,Startup,APAC,Enterprise,Sales,2,1194.36,405,4.0,1,35.2,0.31,1,0,,2025-12-31,9914.2,8,2025-11-16,2024-12-12,1239.28,1,22.9,0,45.0,1,47.9
C003230,2025-04-09,Mid-Market,APAC,Enterprise,Paid Search,15,1299.37,266,2.0,2,45.3,0.575,0,0,,2025-12-31,5913.16,4,2025-11-21,2025-09-30,1478.29,2,17.6,1,40.0,1,55.6
C003231,2025-04-17,Mid-Market,Europe,Starter,Referral,50,57.37,258,23.0,0,25.7,0.429,0,0,,2025-12-31,204.31,4,2025-12-10,2025-04-18,51.08,0,0.0,0,21.0,1,71.0
C003232,2022-11-01,Startup,North America,Pro,Organic,6,133.77,1156,22.0,1,-7.1,0.358,1,0,,2025-12-31,2520.87,21,2025-10-04,2022-11-15,120.04,2,21.3,0,88.0,1,61.2
C003233,2024-08-25,SMB,APAC,Starter,Referral,4,48.55,493,18.0,1,49.5,0.488,2,0,,2025-12-31,413.25,8,2025-12-10,2024-09-10,51.66,1,7.0,0,21.0,1,65.2
C003234,2022-01-07,Startup,LATAM,Pro,Referral,6,136.91,1454,2.0,1,41.2,0.767,1,0,,2025-12-31,3131.06,23,2025-12-08,2022-02-26,136.13,1,12.9,0,23.0,1,60.4
C003235,2024-03-28,Mid-Market,North America,Business,Organic,54,469.89,643,26.0,2,41.7,0.262,0,0,,2025-12-31,6256.360000000001,14,2025-10-06,2024-06-02,446.88,2,13.0,0,86.0,1,67.2
C003236,2024-03-27,Startup,Europe,Business,Partner,1,461.78,644,4.1,2,47.1,0.25,0,1,2024-06-11,2025-12-31,3412.5,8,2024-06-01,2024-04-02,426.56,2,32.5,0,578.0,0,47.9
C003237,2023-06-04,SMB,North America,Starter,Partner,17,58.1,941,23.0,1,19.9,0.519,1,0,,2025-12-31,1174.49,18,2025-11-15,2023-06-30,65.25,2,2.4,0,46.0,1,69.6
C003238,2025-11-22,SMB,North America,Enterprise,Paid Search,6,1403.36,39,10.0,1,72.3,0.331,0,0,,2025-12-31,1248.88,1,2025-11-25,2025-11-25,1248.88,2,14.9,0,36.0,1,59.6
C003239,2025-06-16,Startup,APAC,Free,Referral,3,0.0,198,2.3,0,35.2,0.428,0,1,2025-11-17,2025-12-31,6.12,3,2025-10-04,2025-07-07,2.04,1,21.0,0,88.0,0,53.4
C003240,2022-02-25,Mid-Market,North America,Pro,Paid Search,20,159.05,1405,23.0,2,48.5,0.731,0,0,,2025-12-31,2012.13,14,2025-10-30,2022-06-07,143.72,2,29.3,0,62.0,1,79.3
C003241,2022-10-26,SMB,LATAM,Pro,Paid Search,17,152.38,1162,1.0,0,28.2,0.204,1,0,,2025-12-31,4173.5,28,2025-12-23,2022-11-12,149.05,1,8.6,0,8.0,1,42.8
C003242,2022-10-25,SMB,APAC,Pro,Sales,8,149.28,1163,5.0,2,61.3,0.457,1,0,,2025-12-31,4565.09,32,2025-12-19,2022-11-25,142.66,3,10.6,0,12.0,1,54.3
C003243,2025-07-07,SMB,North America,Business,Organic,7,355.09,177,4.0,1,37.6,0.088,0,0,,2025-12-31,350.08,1,2025-07-16,2025-07-16,350.08,1,15.5,1,168.0,1,43.5
C003244,2024-01-13,Startup,APAC,Pro,Organic,7,159.42,718,0.6,2,32.9,0.375,1,1,2025-12-08,2025-12-31,1875.01,12,2025-11-09,2024-01-22,156.25,2,10.0,0,52.0,0,45.1
C003245,2024-11-08,SMB,APAC,Free,Organic,12,0.0,418,15.0,1,65.2,0.255,0,0,,2025-12-31,18.54,4,2025-12-30,2024-11-25,4.64,2,14.6,0,1.0,0,61.1
C003246,2025-03-04,Enterprise,Europe,Starter,Sales,226,52.64,302,6.0,0,-8.1,0.466,0,0,,2025-12-31,245.82,6,2025-12-27,2025-03-15,40.97,0,0.0,0,4.0,1,53.5
C003247,2025-01-02,Mid-Market,Europe,Pro,Organic,66,178.52,363,27.0,3,28.0,0.563,1,0,,2025-12-31,1791.59,10,2025-12-15,2025-03-11,179.16,4,20.9,0,16.0,1,72.3
C003248,2022-05-08,Startup,APAC,Pro,Organic,3,150.67,1333,26.0,1,19.7,0.242,0,0,,2025-12-31,3987.06,25,2025-11-03,2022-06-27,159.48,1,19.4,1,58.0,1,65.9
C003249,2022-07-20,Startup,Europe,Pro,Partner,5,160.8,1260,4.0,2,44.3,0.383,0,0,,2025-12-31,4856.18,31,2025-11-29,2022-09-15,156.65,2,16.3,0,32.0,1,51.5
C003250,2023-07-20,Startup,North America,Starter,Referral,3,42.98,895,5.3,3,42.9,0.344,0,1,2023-09-15,2025-12-31,27.52,1,2023-09-06,2023-09-06,27.52,3,12.9,0,847.0,0,49.8
C003251,2023-04-29,Enterprise,North America,Free,Paid Search,154,0.0,977,1.0,0,34.7,0.616,0,0,,2025-12-31,92.57,17,2025-12-29,2023-04-29,5.45,0,0.0,0,2.0,0,57.8
C003252,2024-12-04,Mid-Market,North America,Business,Sales,27,399.31,392,8.0,1,17.1,0.648,1,0,,2025-12-31,4368.38,11,2025-10-28,2025-01-13,397.13,2,23.2,0,64.0,1,59.8
C003253,2022-08-12,SMB,APAC,Pro,Organic,15,171.49,1237,18.0,0,34.4,0.328,1,0,,2025-12-31,3819.97,21,2025-10-11,2022-09-03,181.9,1,6.8,1,81.0,1,62.4
C003254,2023-06-16,SMB,North America,Pro,Partner,15,133.74,929,1.5,0,43.1,0.689,1,1,2025-09-21,2025-12-31,3756.36,29,2025-09-18,2023-07-30,129.53,0,0.0,0,104.0,0,59.3
C003255,2022-12-05,Enterprise,Europe,Pro,Partner,476,147.77,1122,2.0,0,30.5,0.438,0,0,,2025-12-31,4065.81,28,2025-11-10,2023-01-16,145.21,0,0.0,0,51.0,1,53.0
C003256,2022-09-28,SMB,Europe,Starter,Paid Search,9,56.14,1190,4.0,3,62.7,0.33,0,0,,2025-12-31,1155.59,21,2025-09-09,2022-10-27,55.03,3,17.0,0,113.0,1,50.2
C003257,2022-09-05,Mid-Market,APAC,Starter,Sales,32,51.58,1213,11.6,0,50.3,0.205,0,1,2023-08-06,2025-12-31,275.57,6,2023-07-10,2022-10-28,45.93,0,0.0,0,905.0,0,56.5
C003258,2022-10-07,SMB,Europe,Free,Partner,7,0.0,1181,6.0,2,35.5,0.428,0,0,,2025-12-31,81.71,20,2025-10-14,2022-11-10,4.09,3,12.0,1,78.0,0,53.7
C003259,2024-03-18,Mid-Market,LATAM,Pro,Organic,19,135.14,653,6.0,2,-23.7,0.417,0,0,,2025-12-31,2153.28,15,2025-12-30,2024-05-13,143.55,3,34.3,1,1.0,1,47.5
C003260,2023-08-10,Enterprise,LATAM,Starter,Organic,337,52.39,874,5.0,2,29.5,0.849,0,0,,2025-12-31,471.4,11,2025-06-20,2024-01-31,42.85,3,12.0,0,194.0,1,64.9
C003261,2023-09-15,Enterprise,North America,Starter,Organic,159,58.74,838,24.0,1,50.8,0.707,0,0,,2025-12-31,680.08,12,2025-11-28,2023-10-05,56.67,1,5.7,0,33.0,1,81.2
C003262,2023-11-17,Startup,APAC,Enterprise,Sales,3,1244.32,775,24.0,0,28.0,0.634,2,0,,2025-12-31,14618.53,11,2025-07-21,2024-02-06,1328.96,2,19.8,0,163.0,1,74.2
C003263,2024-11-25,SMB,North America,Starter,Organic,4,44.78,401,22.0,2,42.6,0.601,0,0,,2025-12-31,222.08,5,2025-12-01,2025-02-18,44.42,2,12.2,0,30.0,1,73.9
C003264,2025-05-17,Startup,APAC,Pro,Sales,2,146.45,228,0.0,0,29.4,0.601,0,0,,2025-12-31,1016.62,8,2025-11-26,2025-05-19,127.08,0,0.0,0,35.0,1,56.0
C003265,2024-01-23,SMB,Europe,Starter,Organic,22,49.65,708,7.0,0,40.8,0.205,0,0,,2025-12-31,833.86,16,2025-10-25,2024-06-26,52.12,0,0.0,0,67.0,1,51.5
C003266,2024-07-07,SMB,North America,Starter,Sales,21,45.87,542,24.0,0,70.0,0.518,0,0,,2025-12-31,547.8100000000001,12,2025-12-07,2024-07-07,45.65,0,0.0,0,24.0,1,79.0
C003267,2024-11-22,Mid-Market,North America,Free,Referral,42,0.0,404,15.0,1,54.7,0.551,0,0,,2025-12-31,89.95,11,2025-12-11,2024-11-30,8.18,1,3.0,0,20.0,0,68.9
C003268,2024-09-14,SMB,Europe,Business,Organic,18,376.68,473,1.0,2,2.6,0.696,1,0,,2025-12-31,2480.58,6,2025-05-03,2024-09-14,413.43,2,4.1,0,242.0,1,52.0
C003269,2022-07-11,Mid-Market,APAC,Pro,Organic,74,172.16,1269,6.0,1,-6.5,0.364,0,0,,2025-12-31,3592.2,22,2025-12-17,2022-11-04,163.28,1,12.8,0,14.0,1,49.1
C003270,2025-11-06,SMB,APAC,Pro,Referral,11,143.57,55,23.0,0,46.1,0.222,0,0,,2025-12-31,359.17,3,2025-12-16,2025-11-14,119.72,1,9.7,0,15.0,1,66.8
C003271,2022-08-24,Startup,North America,Enterprise,Organic,1,1139.4,1225,24.0,0,64.2,0.642,0,0,,2025-12-31,33411.11,29,2025-11-19,2022-10-29,1152.11,2,9.2,1,42.0,1,82.1
C003272,2023-08-12,Startup,North America,Free,Organic,1,0.0,872,11.0,1,-6.5,0.423,0,0,,2025-12-31,122.08,19,2025-12-09,2023-09-12,6.43,1,19.5,1,22.0,0,55.4
C003273,2024-07-22,Mid-Market,Europe,Pro,Referral,35,173.8,527,4.0,0,29.8,0.037,1,0,,2025-12-31,705.84,5,2025-10-27,2025-05-22,141.17,0,0.0,0,65.0,1,40.7
C003274,2023-07-31,SMB,Europe,Free,Sales,24,0.0,884,0.8,2,94.3,0.352,1,1,2024-05-25,2025-12-31,32.19,10,2024-04-25,2023-08-30,3.22,2,14.0,0,615.0,0,50.7
C003275,2022-12-14,Mid-Market,North America,Pro,Referral,63,146.53,1113,6.0,0,28.3,0.571,1,0,,2025-12-31,3566.31,23,2025-09-22,2022-12-30,155.06,1,26.5,0,100.0,1,58.3
C003276,2025-08-13,Enterprise,North America,Business,Sales,276,447.52,140,22.0,2,98.1,0.81,0,0,,2025-12-31,894.6800000000001,2,2025-12-28,2025-12-10,447.34,2,9.1,0,3.0,1,85.8
C003277,2022-04-13,SMB,APAC,Free,Partner,11,0.0,1358,23.0,1,14.4,0.552,0,0,,2025-12-31,40.87,21,2025-11-23,2022-07-20,1.95,3,31.4,0,38.0,0,72.0
C003278,2022-12-18,SMB,Europe,Enterprise,Referral,24,1447.09,1109,7.0,2,18.8,0.514,1,0,,2025-12-31,27990.0,21,2025-12-16,2023-04-27,1332.86,5,12.2,0,15.0,1,53.6
C003279,2025-11-20,SMB,APAC,Pro,Paid Search,13,139.85,41,27.0,0,17.4,0.498,0,0,,2025-12-31,190.2,1,2025-11-22,2025-11-22,190.2,1,8.4,0,39.0,1,75.8
C003280,2024-11-09,Enterprise,Europe,Starter,Referral,360,56.4,417,24.0,3,3.0,0.408,0,0,,2025-12-31,433.63,7,2025-10-04,2024-11-24,61.95,3,9.5,0,88.0,1,64.5
C003281,2022-05-05,Startup,Europe,Free,Partner,3,0.0,1336,27.0,3,-7.3,0.495,1,0,,2025-12-31,87.35,28,2025-11-26,2022-06-28,3.12,3,5.8,0,35.0,0,66.7
C003282,2024-12-15,Startup,Europe,Pro,Partner,1,146.95,381,21.0,0,29.5,0.371,0,0,,2025-12-31,537.69,4,2025-09-18,2025-02-12,134.42,1,12.4,1,104.0,1,67.8
C003283,2025-10-18,SMB,North America,Pro,Sales,18,172.67,74,16.0,1,38.6,0.605,2,0,,2025-12-31,552.44,3,2025-12-24,2025-12-02,184.15,2,11.0,0,7.0,1,65.8
C003284,2022-05-20,Startup,North America,Starter,Paid Search,2,42.95,1321,27.0,0,17.1,0.159,0,0,,2025-12-31,1481.53,37,2025-12-21,2022-06-13,40.04,2,19.5,0,10.0,1,65.6
C003285,2023-08-16,Mid-Market,LATAM,Pro,Partner,52,177.32,868,19.0,0,23.1,0.494,0,0,,2025-12-31,4064.42,24,2025-10-07,2023-08-24,169.35,0,0.0,0,85.0,1,69.1
C003286,2023-11-01,SMB,APAC,Free,Paid Search,5,0.0,791,23.0,5,71.2,0.519,0,0,,2025-12-31,11.59,7,2025-06-25,2023-11-07,1.66,6,8.2,0,189.0,0,70.7
C003287,2022-07-07,Startup,APAC,Enterprise,Organic,4,1106.33,1273,11.0,3,59.3,0.331,0,0,,2025-12-31,19872.96,17,2025-06-07,2022-11-01,1169.0,3,9.2,0,207.0,1,56.2
C003288,2022-10-14,Startup,North America,Starter,Paid Search,2,52.04,1174,6.0,2,28.5,0.342,0,0,,2025-12-31,1772.69,33,2025-12-26,2022-11-10,53.72,2,16.2,1,5.0,1,50.5
C003289,2022-09-06,Startup,North America,Pro,Sales,1,171.07,1212,16.0,1,45.7,0.836,1,0,,2025-12-31,3439.0,20,2025-12-02,2022-10-30,171.95,2,61.8,0,29.0,1,75.4
C003290,2022-09-23,SMB,North America,Business,Paid Search,5,415.6,1195,11.0,0,-5.9,0.416,0,0,,2025-12-31,15028.87,37,2025-11-21,2022-11-02,406.19,0,0.0,0,40.0,1,56.7
C003291,2023-08-01,Startup,LATAM,Pro,Partner,3,174.44,883,9.0,0,41.7,0.38,0,0,,2025-12-31,2785.64,17,2025-12-01,2024-01-19,163.86,3,9.0,0,30.0,1,58.6
C003292,2023-10-26,SMB,APAC,Business,Partner,6,428.71,797,19.0,1,33.4,0.078,0,0,,2025-12-31,8403.08,20,2025-12-22,2023-11-19,420.15,1,37.5,0,9.0,1,56.1
C003293,2022-12-07,Mid-Market,Europe,Enterprise,Sales,38,1325.05,1120,17.0,1,25.6,0.694,0,0,,2025-12-31,27656.08,21,2025-10-29,2023-01-01,1316.96,1,12.9,0,63.0,1,72.1
C003294,2023-02-18,Enterprise,LATAM,Starter,Referral,196,49.07,1047,8.0,0,35.8,0.444,0,0,,2025-12-31,932.98,19,2025-10-25,2023-03-20,49.1,0,0.0,0,67.0,1,59.0
C003295,2022-10-02,SMB,North America,Starter,Organic,24,46.65,1186,6.0,1,31.8,0.535,0,0,,2025-12-31,856.77,19,2025-11-05,2022-11-30,45.09,2,20.6,0,56.0,1,58.1
C003296,2025-02-12,SMB,Europe,Pro,Paid Search,7,161.26,322,15.0,0,2.2,0.226,0,0,,2025-12-31,1499.07,10,2025-12-26,2025-03-06,149.91,0,0.0,0,5.0,1,55.4
C003297,2022-10-30,SMB,North America,Free,Referral,4,0.0,1158,9.0,0,77.0,0.68,0,0,,2025-12-31,135.64,20,2025-09-25,2022-10-31,6.78,0,0.0,0,97.0,0,71.1
C003298,2025-07-21,Startup,North America,Pro,Organic,4,175.64,163,6.0,1,58.8,0.546,0,0,,2025-12-31,744.86,4,2025-11-09,2025-08-18,186.22,1,3.7,0,52.0,1,61.1
C003299,2024-02-10,SMB,LATAM,Free,Paid Search,19,0.0,690,6.0,1,25.3,0.656,0,0,,2025-12-31,33.870000000000005,13,2025-12-08,2024-02-11,2.61,2,69.0,0,23.0,0,61.1
C003300,2025-02-21,Mid-Market,APAC,Enterprise,Paid Search,59,1284.0,313,18.0,0,-9.0,0.113,0,0,,2025-12-31,10202.19,9,2025-12-30,2025-03-10,1133.58,2,16.8,0,1.0,1,53.6
C003301,2024-06-29,SMB,North America,Pro,Organic,7,140.4,550,11.0,0,-26.4,0.198,1,0,,2025-12-31,1814.41,12,2025-09-29,2024-08-22,151.2,0,0.0,0,93.0,1,46.1
C003302,2023-01-16,SMB,North America,Pro,Sales,4,151.5,1080,9.0,0,85.1,0.088,0,0,,2025-12-31,3799.48,24,2025-12-04,2023-03-01,158.31,1,6.8,0,27.0,1,54.2
C003303,2024-05-09,SMB,Europe,Starter,Sales,6,46.8,601,3.0,2,30.7,0.453,1,0,,2025-12-31,728.4,15,2025-09-04,2024-05-16,48.56,2,21.2,0,118.0,1,49.3
C003304,2023-01-28,SMB,North America,Enterprise,Referral,21,1403.53,1068,1.0,1,54.1,0.465,1,0,,2025-12-31,31093.66,23,2025-07-02,2023-02-18,1351.9,1,15.2,0,182.0,1,51.8
C003305,2022-06-19,SMB,Europe,Business,Organic,21,368.17,1291,19.0,4,11.3,0.335,0,0,,2025-12-31,7222.16,19,2025-05-09,2022-08-23,380.11,4,12.6,0,236.0,1,57.1
C003306,2022-12-31,SMB,Europe,Business,Sales,21,413.01,1096,27.0,1,27.3,0.688,0,0,,2025-12-31,9149.46,22,2025-12-12,2023-03-05,415.88,4,18.0,0,19.0,1,81.0
C003307,2023-01-30,SMB,North America,Business,Partner,14,454.37,1066,9.0,1,28.6,0.709,0,0,,2025-12-31,8423.5,18,2025-12-05,2023-02-28,467.97,1,7.5,0,26.0,1,65.7
C003308,2022-07-13,Startup,North America,Free,Sales,6,0.0,1267,23.0,0,41.0,0.567,0,0,,2025-12-31,156.09,23,2025-09-12,2022-09-12,6.79,2,7.1,0,110.0,0,76.6
C003309,2022-02-03,Enterprise,North America,Free,Organic,57,0.0,1427,16.0,2,37.2,0.238,0,0,,2025-12-31,245.22,32,2025-09-19,2022-04-30,7.66,2,21.1,0,103.0,0,57.1
C003310,2025-09-11,SMB,LATAM,Starter,Organic,16,44.9,111,8.0,0,11.9,0.749,1,0,,2025-12-31,102.41,3,2025-11-22,2025-10-11,34.14,2,8.6,0,39.0,1,63.8
C003311,2024-01-05,SMB,North America,Pro,Partner,16,140.03,726,15.0,1,11.7,0.216,0,0,,2025-12-31,1236.26,9,2025-12-26,2024-08-16,137.36,2,20.4,0,5.0,1,54.5
C003312,2023-07-29,Enterprise,Europe,Pro,Sales,119,150.92,886,3.0,0,33.0,0.272,0,0,,2025-12-31,3355.1,20,2025-11-16,2023-10-26,167.76,1,4.2,0,45.0,1,49.1
C003313,2025-08-22,SMB,North America,Starter,Organic,8,58.14,131,9.0,1,-8.9,0.53,1,0,,2025-12-31,234.51000000000002,4,2025-12-21,2025-09-12,58.63,1,1.0,0,10.0,1,54.5
C003314,2022-11-18,SMB,APAC,Enterprise,Paid Search,16,1446.28,1139,20.0,0,14.4,0.198,0,0,,2025-12-31,27810.96,20,2025-09-10,2022-11-24,1390.55,0,0.0,0,112.0,1,60.2
C003315,2023-07-31,SMB,North America,Free,Partner,23,0.0,884,10.4,1,31.1,0.372,0,1,2024-09-17,2025-12-31,56.76,11,2024-07-23,2023-09-02,5.16,1,37.9,0,526.0,0,57.1
C003316,2025-04-25,SMB,North America,Business,Sales,8,445.73,250,6.0,0,44.9,0.239,0,0,,2025-12-31,4285.29,10,2025-12-24,2025-04-27,428.53,0,0.0,0,7.0,1,52.0
C003317,2024-06-22,Mid-Market,APAC,Pro,Referral,76,160.44,557,25.0,2,72.6,0.508,0,0,,2025-12-31,1984.27,12,2025-12-09,2024-07-04,165.36,2,24.6,0,22.0,1,76.8
C003318,2023-07-25,Mid-Market,APAC,Starter,Sales,60,59.46,890,16.0,3,23.1,0.258,0,0,,2025-12-31,987.61,15,2025-11-25,2023-07-25,65.84,3,29.5,0,36.0,1,54.8
C003319,2023-01-01,Mid-Market,North America,Free,Partner,57,0.0,1095,3.0,1,35.9,0.276,2,1,2024-07-18,2025-12-31,42.27,15,2024-07-08,2023-02-18,2.82,1,72.8,0,541.0,0,44.0
C003320,2022-02-20,SMB,North America,Pro,Referral,4,167.75,1410,21.0,1,-11.7,0.552,1,0,,2025-12-31,3769.03,22,2025-12-28,2022-08-04,171.32,2,6.6,0,3.0,1,65.6
C003321,2022-05-02,SMB,LATAM,Business,Paid Search,16,418.79,1339,24.0,0,43.4,0.127,1,0,,2025-12-31,12252.13,26,2025-10-27,2022-05-13,471.24,0,0.0,0,65.0,1,62.6
C003322,2022-08-20,Startup,North America,Starter,Organic,4,49.89,1229,7.0,1,12.3,0.732,0,0,,2025-12-31,1178.46,24,2025-12-28,2022-10-24,49.1,1,10.7,0,3.0,1,62.9
C003323,2025-01-29,SMB,North America,Pro,Referral,9,159.07,336,2.0,1,27.3,0.322,1,0,,2025-12-31,1890.87,12,2025-12-31,2025-02-09,157.57,2,10.6,0,0.0,1,45.7
C003324,2024-07-03,Mid-Market,Europe,Pro,Partner,41,158.93,546,7.0,2,46.9,0.355,1,0,,2025-12-31,1757.98,11,2025-12-21,2024-07-06,159.82,2,15.6,1,10.0,1,51.6
C003325,2023-09-12,Mid-Market,North America,Starter,Paid Search,41,58.25,841,21.0,3,47.9,0.606,0,0,,2025-12-31,1191.47,21,2025-12-09,2023-10-25,56.74,3,40.6,1,22.0,1,72.2
C003326,2025-01-24,Mid-Market,Europe,Pro,Organic,66,148.95,341,1.0,0,-1.3,0.277,0,0,,2025-12-31,1474.03,9,2025-10-07,2025-01-24,163.78,0,0.0,0,85.0,1,44.1
C003327,2022-08-18,SMB,APAC,Starter,Referral,6,45.2,1231,8.0,1,55.0,0.571,0,0,,2025-12-31,1097.2,25,2025-10-13,2022-10-06,43.89,2,17.0,0,79.0,1,63.3
C003328,2022-10-29,Mid-Market,Europe,Business,Referral,19,440.67,1159,8.0,1,34.0,0.926,0,0,,2025-12-31,8168.94,20,2025-10-21,2023-01-03,408.45,1,19.8,0,71.0,1,71.8
C003329,2023-07-16,SMB,Europe,Pro,Paid Search,15,169.11,899,0.0,2,66.7,0.28,0,0,,2025-12-31,2206.6,14,2025-10-06,2023-09-18,157.61,3,15.9,0,86.0,1,47.1
C003330,2025-08-04,SMB,Europe,Free,Sales,17,0.0,149,16.0,2,71.5,0.419,0,0,,2025-12-31,29.53,5,2025-12-04,2025-10-13,5.91,3,15.6,0,27.0,0,66.0
C003331,2024-05-28,SMB,APAC,Business,Paid Search,22,443.25,582,22.0,0,75.2,0.558,0,0,,2025-12-31,6469.51,15,2025-12-28,2024-05-29,431.3,0,0.0,0,3.0,1,78.9
C003332,2025-05-01,Mid-Market,North America,Starter,Organic,29,52.04,244,1.0,1,-0.6,0.616,0,1,2025-07-01,2025-12-31,55.05,1,2025-06-28,2025-06-28,55.05,3,23.3,0,186.0,0,52.8
C003333,2022-12-21,Mid-Market,North America,Enterprise,Organic,42,1419.02,1106,24.0,1,45.1,0.516,0,0,,2025-12-31,28548.77,20,2025-12-16,2023-01-23,1427.44,1,19.1,0,15.0,1,74.9
C003334,2025-04-28,SMB,APAC,Pro,Paid Search,7,165.02,247,26.0,0,-4.4,0.282,0,0,,2025-12-31,1318.77,9,2025-11-08,2025-05-13,146.53,1,120.4,0,53.0,1,66.2
C003335,2022-04-14,SMB,North America,Free,Organic,12,0.0,1357,24.0,1,67.5,0.16,1,0,,2025-12-31,141.18,20,2025-11-19,2022-05-10,7.06,3,15.1,0,42.0,0,64.5
C003336,2022-11-22,Enterprise,North America,Business,Referral,438,461.73,1135,20.0,0,71.1,0.216,0,0,,2025-12-31,10145.16,22,2025-10-08,2022-12-11,461.14,1,34.7,0,84.0,1,66.4
C003337,2024-01-18,Startup,North America,Free,Referral,3,0.0,713,12.0,0,59.5,0.77,3,0,,2025-12-31,0.0,8,2025-12-11,2024-02-14,0.0,1,14.0,0,20.0,0,68.8
C003338,2022-03-14,SMB,APAC,Business,Paid Search,9,421.34,1388,5.0,0,24.4,0.11,0,0,,2025-12-31,15662.43,36,2025-11-18,2022-06-11,435.07,2,26.6,0,43.0,1,45.2
C003339,2025-05-12,SMB,North America,Enterprise,Sales,18,1287.47,233,25.0,2,48.6,0.574,0,0,,2025-12-31,6562.32,5,2025-10-17,2025-05-25,1312.46,2,25.8,0,75.0,1,76.4
C003340,2025-05-25,Mid-Market,APAC,Pro,Sales,59,140.8,220,14.0,0,21.2,0.349,1,0,,2025-12-31,680.1,5,2025-09-26,2025-05-31,136.02,0,0.0,0,96.0,1,58.1
C003341,2024-02-14,Mid-Market,APAC,Pro,Paid Search,72,159.17,686,12.0,0,35.3,0.318,0,0,,2025-12-31,2012.02,12,2025-12-07,2024-02-26,167.67,2,10.2,0,24.0,1,58.8
C003342,2023-03-14,Mid-Market,Europe,Pro,Organic,60,148.52,1023,10.0,1,32.7,0.308,0,0,,2025-12-31,2010.3500000000001,14,2025-10-27,2023-10-03,143.6,2,30.7,0,65.0,1,54.9
